Time (s),Main Avg Current (mA),Main Avg Power (mW),,
10.1068,532,2230.4102,4.194,0.000446242
10.107,536.5,2249.8127,4.194,0.000450016
10.1072,534.5,2241.4258,4.194,0.000448339
10.1074,515,2159.6526,4.194,0.000431982
10.1076,526.5,2207.3513,4.194,0.000441628
10.1078,534.5,2241.4258,4.194,0.000448339
10.108,533.5,2237.2322,4.194,0.0004475
10.1082,520.5,2182.7168,4.194,0.000436595
10.1084,512,2147.072,4.194,0.000429466
10.1086,514,2154.9451,4.194,0.000431143
10.1088,514,2155.459,4.194,0.000431143
10.109,513.5,2153.3623,4.194,0.000430724
10.1092,535.5,2245.0837,4.194,0.000449177
10.1094,565,2369.3276,4.194,0.000473922
10.1096,563,2360.3777,4.194,0.000472244
10.1098,555,2327.3926,4.194,0.000465534
10.11,537.5,2254.0063,4.194,0.000450855
10.1102,562,2356.1851,4.194,0.000471406
10.1104,563.5,2362.4739,4.194,0.000472664
10.1106,554,2323.199,4.194,0.000464695
10.1108,541.5,2270.7803,4.194,0.00045421
10.111,566,2373.521,4.194,0.000474761
10.1112,568.5,2384.0049,4.194,0.000476858
10.1114,562.5,2359.1248,4.194,0.000471825
10.1116,541,2268.1426,4.194,0.000453791
10.1118,570,2390.2949,4.194,0.000478116
10.112,588.5,2467.2864,4.194,0.000493634
10.1122,612.5,2567.9062,4.194,0.000513765
10.1124,643.5,2697.8738,4.194,0.000539768
10.1126,677.5,2841.0962,4.194,0.000568287
10.1128,679.5,2848.1243,4.194,0.000569965
10.113,743.5,3117.8672,4.194,0.000623648
10.1132,720.5,3021.7769,4.194,0.000604355
10.1134,611.5,2564.3252,4.194,0.000512926
10.1136,582,2440.6169,4.194,0.000488182
10.1138,581.5,2438.5203,4.194,0.000487762
10.114,565,2369.3276,4.194,0.000473922
10.1142,552,2314.812,4.194,0.000463018
10.1144,553,2319.0056,4.194,0.000463856
10.1146,552.5,2316.3562,4.194,0.000463437
10.1148,541,2268.6836,4.194,0.000453791
10.115,535.5,2245.6194,4.194,0.000449177
10.1152,550.5,2308.5217,4.194,0.000461759
10.1154,551,2310.6184,4.194,0.000462179
10.1156,543,2276.5276,4.194,0.000455468
10.1158,533,2234.6025,4.194,0.00044708
10.116,552,2314.812,4.194,0.000463018
10.1162,552,2314.812,4.194,0.000463018
10.1164,546,2289.6511,4.194,0.000457985
10.1166,532,2230.4102,4.194,0.000446242
10.1168,562,2356.1851,4.194,0.000471406
10.117,544.5,2283.3608,4.194,0.000456727
10.1172,549,2302.2314,4.194,0.000460501
10.1174,530,2222.0251,4.194,0.000444564
10.1176,550.5,2308.5217,4.194,0.000461759
10.1178,554.5,2324.7412,4.194,0.000465115
10.118,551,2310.6184,4.194,0.000462179
10.1182,530,2222.0251,4.194,0.000444564
10.1184,548,2298.0381,4.194,0.000459662
10.1186,553,2319.0056,4.194,0.000463856
10.1188,551,2310.6184,4.194,0.000462179
10.119,531.5,2228.3137,4.194,0.000445822
10.1192,546,2289.6511,4.194,0.000457985
10.1194,552,2314.812,4.194,0.000463018
10.1196,553,2319.0056,4.194,0.000463856
10.1198,534,2238.7952,4.194,0.000447919
10.12,543,2277.0706,4.194,0.000455468
10.1202,551.5,2312.7153,4.194,0.000462598
10.1204,552.5,2316.9087,4.194,0.000463437
10.1206,537.5,2254.0063,4.194,0.000450855
10.1208,540,2264.49,4.194,0.000452952
10.121,552.5,2316.9087,4.194,0.000463437
10.1212,554,2323.199,4.194,0.000464695
10.1214,540,2264.49,4.194,0.000452952
10.1216,536.5,2249.8127,4.194,0.000450016
10.1218,570,2389.7251,4.194,0.000478116
10.122,647,2713.1946,4.194,0.000542704
10.1222,677.5,2841.0962,4.194,0.000568287
10.1224,696,2917.98,4.194,0.000583805
10.1226,745,3124.1575,4.194,0.000624906
10.1228,780,3271.3198,4.194,0.000654264
10.123,727.5,3050.7712,4.194,0.000610227
10.1232,663,2780.2905,4.194,0.000556124
10.1234,683,2864.1606,4.194,0.0005729
10.1236,697.5,2924.9663,4.194,0.000585063
10.1238,688,2885.1279,4.194,0.000577094
10.124,671.5,2815.9353,4.194,0.000563254
10.1242,688.5,2887.2249,4.194,0.000577514
10.1244,690.5,2895.6118,4.194,0.000579191
10.1246,690,2893.8599,4.194,0.000578772
10.1248,668.5,2802.6863,4.194,0.000560738
10.125,663,2780.2905,4.194,0.000556124
10.1252,665.5,2790.7742,4.194,0.000558221
10.1254,667.5,2799.1614,4.194,0.000559899
10.1256,666.5,2793.6348,4.194,0.00055906
10.1258,703,2947.3276,4.194,0.000589676
10.126,722.5,3029.0813,4.194,0.000606033
10.1262,715,2998.3525,4.194,0.000599742
10.1264,699,2931.2566,4.194,0.000586321
10.1266,697.5,2924.2688,4.194,0.000585063
10.1268,716.5,3004.6428,4.194,0.000601
10.127,715,2998.3525,4.194,0.000599742
10.1272,702,2943.135,4.194,0.000588838
10.1274,702,2943.135,4.194,0.000588838
10.1276,727,3048.6746,4.194,0.000609808
10.1278,723,3031.9006,4.194,0.000606452
10.128,717,3006.0225,4.194,0.00060142
10.1282,718,3010.9331,4.194,0.000602258
10.1284,719,3014.4075,4.194,0.000603097
10.1286,729,3057.0615,4.194,0.000611485
10.1288,721,3023.5134,4.194,0.000604775
10.129,700.5,2936.8464,4.194,0.000587579
10.1292,725.5,3042.3843,4.194,0.000608549
10.1294,724.5,3038.1907,4.194,0.000607711
10.1296,727,3048.6746,4.194,0.000609808
10.1298,710,2976.675,4.194,0.000595548
10.13,737.5,3092.7063,4.194,0.000618615
10.1302,732.5,3071.0063,4.194,0.000614421
10.1304,725.5,3041.6589,4.194,0.000608549
10.1306,707.5,2966.1938,4.194,0.000593451
10.1308,709.5,2974.5789,4.194,0.000595129
10.131,732.5,3071.7388,4.194,0.000614421
10.1312,749.5,3143.0283,4.194,0.000628681
10.1314,730,3061.2551,4.194,0.000612324
10.1316,739.5,3101.0933,4.194,0.000620293
10.1318,765,3207.2627,4.194,0.000641682
10.132,796.5,3340.1228,4.194,0.000668104
10.1322,824,3455.4441,4.194,0.000691171
10.1324,844,3538.4702,4.194,0.000707947
10.1326,863.5,3620.2239,4.194,0.000724304
10.1328,888.5,3725.9248,4.194,0.000745274
10.133,872.5,3657.9563,4.194,0.000731853
10.1332,865,3626.5127,4.194,0.000725562
10.1334,884.5,3708.2664,4.194,0.000741919
10.1336,884.5,3708.2664,4.194,0.000741919
10.1338,874.5,3666.3413,4.194,0.000733531
10.134,868,3639.0901,4.194,0.000728078
10.1342,883.5,3704.9573,4.194,0.00074108
10.1344,882,3697.7852,4.194,0.000739822
10.1346,874,3664.2451,4.194,0.000733111
10.1348,881.5,3696.5703,4.194,0.000739402
10.135,868.5,3641.1863,4.194,0.000728498
10.1352,883.5,3704.9573,4.194,0.00074108
10.1354,878,3681.8931,4.194,0.000736466
10.1356,859.5,3603.4539,4.194,0.000720949
10.1358,886.5,3717.5378,4.194,0.000743596
10.136,883.5,3704.9573,4.194,0.00074108
10.1362,880,3690.28,4.194,0.000738144
10.1364,861,3609.7427,4.194,0.000722207
10.1366,880,3690.28,4.194,0.000738144
10.1368,884.5,3709.1509,4.194,0.000741919
10.137,883,3702.8606,4.194,0.00074066
10.1372,862.5,3616.0312,4.194,0.000723465
10.1374,878.5,3683.9897,4.194,0.000736886
10.1376,884,3707.054,4.194,0.000741499
10.1378,885,3711.2476,4.194,0.000742338
10.138,867,3635.7646,4.194,0.00072724
10.1382,879.5,3688.1833,4.194,0.000737725
10.1384,886.5,3716.6514,4.194,0.000743596
10.1386,881.5,3695.689,4.194,0.000739402
10.1388,863,3618.1277,4.194,0.000723884
10.139,872,3656.7319,4.194,0.000731434
10.1392,883,3702.8606,4.194,0.00074066
10.1394,890.5,3734.3118,4.194,0.000746951
10.1396,869.5,3645.3789,4.194,0.000729337
10.1398,871,3652.5386,4.194,0.000730595
10.14,884,3707.054,4.194,0.000741499
10.1402,882.5,3699.8813,4.194,0.000740241
10.1404,869.5,3646.2483,4.194,0.000729337
10.1406,865,3627.3774,4.194,0.000725562
10.1408,882,3698.667,4.194,0.000739822
10.141,880,3690.28,4.194,0.000738144
10.1412,819,3434.8857,4.194,0.000686977
10.1414,738,3095.1719,4.194,0.000619034
10.1416,601.5,2522.3904,4.194,0.000504538
10.1418,622.5,2609.8313,4.194,0.000522153
10.142,705.5,2958.5142,4.194,0.000591773
10.1422,645.5,2706.2588,4.194,0.000541445
10.1424,652,2735.1401,4.194,0.000546898
10.1426,578,2423.843,4.194,0.000484826
10.1428,570,2390.5798,4.194,0.000478116
10.143,588,2465.7781,4.194,0.000493214
10.1432,571,2394.4885,4.194,0.000478955
10.1434,532,2230.9421,4.194,0.000446242
10.1436,519,2176.6858,4.194,0.000435337
10.1438,477,1999.3456,4.194,0.000400108
10.144,526,2205.781,4.194,0.000441209
10.1442,566.5,2375.9009,4.194,0.00047518
10.1444,531.5,2228.3137,4.194,0.000445822
10.1446,525,2201.8499,4.194,0.00044037
10.1448,534,2239.3291,4.194,0.000447919
10.145,526.5,2208.1409,4.194,0.000441628
10.1452,435,1824.1725,4.194,0.000364878
10.1454,434.5,1822.2928,4.194,0.000364459
10.1456,433,1815.7855,4.194,0.0003632
10.1458,393.5,1649.7488,4.194,0.000330068
10.146,406,1703.576,4.194,0.000340553
10.1462,345.5,1449.3726,4.194,0.000289805
10.1464,320.5,1344.4976,4.194,0.000268835
10.1466,312,1308.3721,4.194,0.000261706
10.1468,360.5,1511.7567,4.194,0.000302387
10.147,313,1312.2526,4.194,0.000262544
10.1472,368.5,1545.3048,4.194,0.000309098
10.1474,414,1736.109,4.194,0.000347263
10.1476,370.5,1553.6918,4.194,0.000310775
10.1478,391,1640.2451,4.194,0.000327971
10.148,363,1522.4219,4.194,0.000304484
10.1482,332.5,1394.0063,4.194,0.000278901
10.1484,330,1383.525,4.194,0.000276804
10.1486,316,1325.304,4.194,0.000265061
10.1488,280,1174.1801,4.194,0.000234864
10.149,309,1295.7915,4.194,0.000259189
10.1492,339.5,1423.6932,4.194,0.000284773
10.1494,332.5,1394.3387,4.194,0.000278901
10.1496,315.5,1323.5226,4.194,0.000264641
10.1498,286.5,1201.5809,4.194,0.000240316
10.15,310,1299.675,4.194,0.000260028
10.1502,288,1207.4401,4.194,0.000241574
10.1504,326,1367.2439,4.194,0.000273449
10.1506,328,1375.468,4.194,0.000275126
10.1508,327.5,1373.0438,4.194,0.000274707
10.151,351.5,1473.6638,4.194,0.000294838
10.1512,403.5,1692.0773,4.194,0.000338456
10.1514,418.5,1754.1428,4.194,0.000351038
10.1516,514,2155.459,4.194,0.000431143
10.1518,517,2167.5225,4.194,0.00043366
10.152,518.5,2174.3298,4.194,0.000434918
10.1522,497.5,2086.2664,4.194,0.000417303
10.1524,543,2276.5276,4.194,0.000455468
10.1526,555.5,2328.9338,4.194,0.000465953
10.1528,545.5,2287.5542,4.194,0.000457565
10.153,514.5,2157.5557,4.194,0.000431563
10.1532,496.5,2081.5764,4.194,0.000416464
10.1534,499.5,2095.4026,4.194,0.000418981
10.1536,382,1601.917,4.194,0.000320422
10.1538,316.5,1327.7175,4.194,0.00026548
10.154,291.5,1222.1138,4.194,0.00024451
10.1542,350.5,1469.8218,4.194,0.000293999
10.1544,360,1509.3,4.194,0.000301968
10.1546,316,1324.8301,4.194,0.000265061
10.1548,315.5,1323.0493,4.194,0.000264641
10.155,294.5,1235.1329,4.194,0.000247027
10.1552,290,1216.2599,4.194,0.000243252
10.1554,267,1119.3976,4.194,0.00022396
10.1556,345.5,1448.8542,4.194,0.000289805
10.1558,402,1685.385,4.194,0.000337198
10.156,438,1836.9719,4.194,0.000367394
10.1562,417,1748.6896,4.194,0.00034978
10.1564,476,1996.8201,4.194,0.000399269
10.1566,427,1790.1975,4.194,0.000358168
10.1568,392.5,1646.5376,4.194,0.000329229
10.157,348.5,1461.4348,4.194,0.000292322
10.1572,327.5,1373.3712,4.194,0.000274707
10.1574,314.5,1318.2268,4.194,0.000263803
10.1576,372,1560.168,4.194,0.000312034
10.1578,357.5,1499.1763,4.194,0.000299871
10.158,339,1421.5966,4.194,0.000284353
10.1582,368.5,1545.3048,4.194,0.000309098
10.1584,392,1644.4401,4.194,0.00032881
10.1586,353,1480.4819,4.194,0.000296096
10.1588,340.5,1428.3976,4.194,0.000285611
10.159,328.5,1377.5648,4.194,0.000275546
10.1592,334.5,1402.8929,4.194,0.000280579
10.1594,298.5,1251.7598,4.194,0.000250382
10.1596,288,1207.728,4.194,0.000241574
10.1598,313.5,1314.6622,4.194,0.000262964
10.16,342.5,1435.9313,4.194,0.000287289
10.1602,373,1564.1755,4.194,0.000312872
10.1604,375.5,1574.6593,4.194,0.000314969
10.1606,425,1782.2375,4.194,0.00035649
10.1608,465.5,1951.6088,4.194,0.000390461
10.161,480,2012.88,4.194,0.000402624
10.1612,493.5,2068.9988,4.194,0.000413948
10.1614,537.5,2253.4688,4.194,0.000450855
10.1616,569,2385.5325,4.194,0.000477277
10.1618,577.5,2421.7463,4.194,0.000484407
10.162,560,2347.8,4.194,0.000469728
10.1622,583,2443.6445,4.194,0.00048902
10.1624,654,2741.895,4.194,0.000548575
10.1626,674.5,2828.5159,4.194,0.000565771
10.1628,668,2800.5901,4.194,0.000560318
10.163,702.5,2946.2849,4.194,0.000589257
10.1632,706,2959.905,4.194,0.000592193
10.1634,668,2801.5918,4.194,0.000560318
10.1636,554.5,2325.2957,4.194,0.000465115
10.1638,533,2235.1355,4.194,0.00044708
10.164,535,2243.5225,4.194,0.000448758
10.1642,534,2239.3291,4.194,0.000447919
10.1644,525,2201.0625,4.194,0.00044037
10.1646,515,2159.6526,4.194,0.000431982
10.1648,533.5,2236.6987,4.194,0.0004475
10.165,534,2239.3291,4.194,0.000447919
10.1652,527.5,2211.5437,4.194,0.000442467
10.1654,513,2151.2656,4.194,0.000430304
10.1656,533,2234.6025,4.194,0.00044708
10.1658,534,2239.3291,4.194,0.000447919
10.166,529.5,2220.4583,4.194,0.000444145
10.1662,512,2146.5601,4.194,0.000429466
10.1664,534.5,2241.4258,4.194,0.000448339
10.1666,534,2238.7952,4.194,0.000447919
10.1668,532,2230.9421,4.194,0.000446242
10.167,512,2147.072,4.194,0.000429466
10.1672,531,2226.2175,4.194,0.000445403
10.1674,534.5,2240.8914,4.194,0.000448339
10.1676,533.5,2237.2322,4.194,0.0004475
10.1678,513.5,2153.3623,4.194,0.000430724
10.168,528,2214.168,4.194,0.000442886
10.1682,534.5,2241.4258,4.194,0.000448339
10.1684,535,2242.9875,4.194,0.000448758
10.1686,515.5,2161.7493,4.194,0.000432401
10.1688,525.5,2203.6843,4.194,0.000440789
10.169,534.5,2241.4258,4.194,0.000448339
10.1692,535.5,2245.887,4.194,0.000449177
10.1694,518,2172.2329,4.194,0.000434498
10.1696,523,2192.6775,4.194,0.000438692
10.1698,534.5,2241.4258,4.194,0.000448339
10.17,535.5,2245.6194,4.194,0.000449177
10.1702,521,2184.8135,4.194,0.000437015
10.1704,519.5,2178.0039,4.194,0.000435757
10.1706,534.5,2241.4258,4.194,0.000448339
10.1708,544,2280.72,4.194,0.000456307
10.171,515.5,2161.7493,4.194,0.000432401
10.1712,517,2167.5225,4.194,0.00043366
10.1714,535,2242.9875,4.194,0.000448758
10.1716,534.5,2241.4258,4.194,0.000448339
10.1718,534,2239.3291,4.194,0.000447919
10.172,524,2196.8701,4.194,0.000439531
10.1722,535.5,2245.6194,4.194,0.000449177
10.1724,537.5,2254.0063,4.194,0.000450855
10.1726,530,2222.5549,4.194,0.000444564
10.1728,512,2146.5601,4.194,0.000429466
10.173,533,2235.1355,4.194,0.00044708
10.1732,534.5,2241.4258,4.194,0.000448339
10.1734,530,2222.5549,4.194,0.000444564
10.1736,510,2138.175,4.194,0.000427788
10.1738,528,2214.168,4.194,0.000442886
10.174,531.5,2228.8452,4.194,0.000445822
10.1742,530.5,2224.6519,4.194,0.000444983
10.1744,513.5,2153.3623,4.194,0.000430724
10.1746,509,2134.4915,4.194,0.000426949
10.1748,511,2142.8784,4.194,0.000428627
10.175,512.5,2148.6562,4.194,0.000429885
10.1752,512,2147.072,4.194,0.000429466
10.1754,543.5,2278.6238,4.194,0.000455888
10.1756,563,2360.9404,4.194,0.000472244
10.1758,560.5,2350.4568,4.194,0.000470147
10.176,546.5,2291.7478,4.194,0.000458404
10.1762,538,2256.103,4.194,0.000451274
10.1764,560.5,2350.4568,4.194,0.000470147
10.1766,559.5,2345.7039,4.194,0.000469309
10.1768,547,2293.8445,4.194,0.000458824
10.177,542.5,2274.4314,4.194,0.000455049
10.1772,564,2364.5701,4.194,0.000473083
10.1774,565.5,2371.4243,4.194,0.000474341
10.1776,555.5,2329.4893,4.194,0.000465953
10.1778,539.5,2262.3933,4.194,0.000452533
10.178,557.5,2337.8762,4.194,0.000467631
10.1782,560.5,2349.8962,4.194,0.000470147
10.1784,561,2352.5535,4.194,0.000470567
10.1786,541.5,2270.2388,4.194,0.00045421
10.1788,560.5,2350.4568,4.194,0.000470147
10.179,564.5,2367.2307,4.194,0.000473503
10.1792,563.5,2363.0374,4.194,0.000472664
10.1794,542,2272.335,4.194,0.00045463
10.1796,559,2344.1665,4.194,0.000468889
10.1798,563,2360.9404,4.194,0.000472244
10.18,563,2360.9404,4.194,0.000472244
10.1802,541.5,2270.2388,4.194,0.00045421
10.1804,536.5,2249.8127,4.194,0.000450016
10.1806,535,2243.5225,4.194,0.000448758
10.1808,534,2239.3291,4.194,0.000447919
10.181,517,2168.0396,4.194,0.00043366
10.1812,523,2193.2004,4.194,0.000438692
10.1814,533.5,2237.2322,4.194,0.0004475
10.1816,535,2242.9875,4.194,0.000448758
10.1818,527.5,2212.0713,4.194,0.000442467
10.182,540.5,2266.5867,4.194,0.000453371
10.1822,561.5,2353.5273,4.194,0.000470986
10.1824,639,2679.0076,4.194,0.000535993
10.1826,689,2889.3215,4.194,0.000577933
10.1828,687.5,2882.3438,4.194,0.000576675
10.183,729,3055.6035,4.194,0.000611485
10.1832,782.5,3281.4138,4.194,0.000656361
10.1834,763.5,3200.9739,4.194,0.000640424
10.1836,750,3145.125,4.194,0.0006291
10.1838,693,2905.4026,4.194,0.000581288
10.184,719,3015.1265,4.194,0.000603097
10.1842,722,3026.9851,4.194,0.000605614
10.1844,823.5,3452.5239,4.194,0.000690752
10.1846,877.5,3679.7964,4.194,0.000736047
10.1848,854,3580.395,4.194,0.000716335
10.185,907,3802.5977,4.194,0.000760792
10.1852,911.5,3820.5525,4.194,0.000764566
10.1854,958.5,4019.4697,4.194,0.00080399
10.1856,942.5,3951.4314,4.194,0.000790569
10.1858,943.5,3956.5674,4.194,0.000791408
10.186,903,3785.8276,4.194,0.000757436
10.1862,915.5,3839.1492,4.194,0.000767921
10.1864,924.5,3876.8909,4.194,0.000775471
10.1866,918.5,3851.7297,4.194,0.000770438
10.1868,900,3773.25,4.194,0.00075492
10.187,909,3811.8916,4.194,0.000762469
10.1872,921,3861.2927,4.194,0.000772535
10.1874,919.5,3855.0039,4.194,0.000771277
10.1876,904,3790.9241,4.194,0.000758275
10.1878,910,3815.175,4.194,0.000763308
10.188,922.5,3868.5039,4.194,0.000773793
10.1882,924.5,3876.8909,4.194,0.000775471
10.1884,907.5,3805.6013,4.194,0.000761211
10.1886,904.5,3793.0208,4.194,0.000758695
10.1888,935,3919.9875,4.194,0.000784278
10.189,905.5,3796.3088,4.194,0.000759533
10.1892,912.5,3826.5688,4.194,0.000765405
10.1894,904.5,3792.1165,4.194,0.000758695
10.1896,923.5,3872.6973,4.194,0.000774632
10.1898,924.5,3875.9663,4.194,0.000775471
10.19,913.5,3830.7622,4.194,0.000766244
10.1902,902,3781.635,4.194,0.000756598
10.1904,921.5,3863.3889,4.194,0.000772954
10.1906,916,3840.3301,4.194,0.000768341
10.1908,917,3844.5227,4.194,0.00076918
10.191,896,3757.376,4.194,0.000751565
10.1912,900,3773.25,4.194,0.00075492
10.1914,898,3764.865,4.194,0.000753242
10.1916,899.5,3771.1538,4.194,0.000754501
10.1918,898.5,3767.8599,4.194,0.000753662
10.192,950.5,3984.9714,4.194,0.000797279
10.1922,987,4138.9844,4.194,0.000827896
10.1924,956.5,4011.0828,4.194,0.000802312
10.1926,934,3915.7952,4.194,0.000783439
10.1928,940,3940.9502,4.194,0.000788472
10.193,955,4004.7925,4.194,0.000801054
10.1932,950,3983.825,4.194,0.00079686
10.1934,940,3940.9502,4.194,0.000788472
10.1936,946.5,3969.1477,4.194,0.000793924
10.1938,964,4041.5701,4.194,0.000808603
10.194,957,4013.1794,4.194,0.000802732
10.1942,941.5,3948.1802,4.194,0.00078973
10.1944,939,3937.6965,4.194,0.000787633
10.1946,957.5,4015.2764,4.194,0.000803151
10.1948,956,4008.03,4.194,0.000801893
10.195,948,3975.438,4.194,0.000795182
10.1952,935,3920.9226,4.194,0.000784278
10.1954,953,3996.4055,4.194,0.000799376
10.1956,950.5,3984.9714,4.194,0.000797279
10.1958,946,3966.1052,4.194,0.000793505
10.196,934.5,3918.8257,4.194,0.000783859
10.1962,955.5,4006.8894,4.194,0.000801473
10.1964,958,4017.373,4.194,0.00080357
10.1966,949.5,3981.7283,4.194,0.000796441
10.1968,924.5,3876.8909,4.194,0.000775471
10.197,922,3865.4851,4.194,0.000773374
10.1972,927.5,3888.5439,4.194,0.000777987
10.1974,921,3861.2927,4.194,0.00154507
10.1978,929,3895.7615,4.194,0.000779245
10.198,922.5,3868.5039,4.194,0.000773793
10.1982,902.5,3784.6338,4.194,0.000757017
10.1984,916,3840.3301,4.194,0.000768341
10.1986,930,3899.0251,4.194,0.000780084
10.1988,929,3896.2258,4.194,0.000779245
10.199,882,3698.667,4.194,0.000739822
10.1992,804.5,3373.6709,4.194,0.000674815
10.1994,702,2943.135,4.194,0.000588838
10.1996,640.5,2686.8977,4.194,0.000537251
10.1998,448.5,1881.0089,4.194,0.000376202
10.2,378.5,1587.2397,4.194,0.000317486
10.2002,396.5,1661.5332,4.194,0.000332584
10.2004,487.5,2044.3313,4.194,0.000408915
10.2006,447,1874.4945,4.194,0.000374944
10.2008,335.5,1406.5837,4.194,0.000281417
10.201,385.5,1616.5942,4.194,0.000323357
10.2012,424.5,1779.7163,4.194,0.000356071
10.2014,433.5,1818.9661,4.194,0.00036362
10.2016,370,1551.2251,4.194,0.000310356
10.2018,427.5,1792.7213,4.194,0.000358587
10.202,480,2012.88,4.194,0.000402624
10.2022,541.5,2270.7803,4.194,0.00045421
10.2024,513,2150.7524,4.194,0.000430304
10.2026,519,2176.4265,4.194,0.000435337
10.2028,557,2336.615,4.194,0.000467212
10.203,471,1974.6676,4.194,0.000395075
10.2032,523.5,2195.2974,4.194,0.000439112
10.2034,505.5,2119.8145,4.194,0.000424013
10.2036,482.5,2022.8813,4.194,0.000404721
10.2038,495,2075.2876,4.194,0.000415206
10.204,520,2180.6201,4.194,0.000436176
10.2042,513,2151.522,4.194,0.000430304
10.2044,487.5,2044.3313,4.194,0.000408915
10.2046,447.5,1877.7101,4.194,0.000375363
10.2048,310,1299.985,4.194,0.000260028
10.205,300.5,1260.1467,4.194,0.000252059
10.2052,290.5,1218.3569,4.194,0.000243671
10.2054,292,1224.6479,4.194,0.00024493
10.2056,294.5,1234.6913,4.194,0.000247027
10.2058,382.5,1603.6313,4.194,0.000320841
10.206,423,1773.4275,4.194,0.000354812
10.2062,443.5,1859.8173,4.194,0.000372008
10.2064,454.5,1906.6276,4.194,0.000381235
10.2066,483,2026.1851,4.194,0.00040514
10.2068,440,1845.8,4.194,0.000369072
10.207,351.5,1474.1909,4.194,0.000294838
10.2072,304.5,1277.0729,4.194,0.000255415
10.2074,282,1182.99,4.194,0.000236542
10.2076,259,1085.8575,4.194,0.000217249
10.2078,270,1132.245,4.194,0.000226476
10.208,269.5,1129.8788,4.194,0.000226057
10.2082,315,1320.6376,4.194,0.000264222
10.2084,388.5,1628.7863,4.194,0.000325874
10.2086,455.5,1910.1393,4.194,0.000382073
10.2088,485,2033.8475,4.194,0.000406818
10.209,498,2087.865,4.194,0.000417722
10.2092,557.5,2338.7126,4.194,0.000467631
10.2094,485.5,2036.1869,4.194,0.000407237
10.2096,432.5,1813.6887,4.194,0.000362781
10.2098,446,1869.8551,4.194,0.000374105
10.21,482,2020.785,4.194,0.000404302
10.2102,524,2197.394,4.194,0.000439531
10.2104,551.5,2312.7153,4.194,0.000462598
10.2106,550,2305.875,4.194,0.00046134
10.2108,573,2402.8755,4.194,0.000480632
10.211,584.5,2451.1008,4.194,0.000490279
10.2112,581.5,2438.5203,4.194,0.000487762
10.2114,570,2389.7251,4.194,0.000478116
10.2116,553,2318.4526,4.194,0.000463856
10.2118,571.5,2396.5852,4.194,0.000479374
10.212,566,2373.521,4.194,0.000474761
10.2122,550.5,2308.5217,4.194,0.000461759
10.2124,549,2302.2314,4.194,0.000460501
10.2126,563.5,2363.0374,4.194,0.000472664
10.2128,562,2356.7471,4.194,0.000471406
10.213,551.5,2312.1638,4.194,0.000462598
10.2132,535,2242.9875,4.194,0.000448758
10.2134,535,2243.5225,4.194,0.000448758
10.2136,535,2242.9875,4.194,0.000448758
10.2138,527,2209.9746,4.194,0.000442048
10.214,514.5,2157.0413,4.194,0.000431563
10.2142,534,2239.3291,4.194,0.000447919
10.2144,534.5,2241.4258,4.194,0.000448339
10.2146,530.5,2224.6519,4.194,0.000444983
10.2148,513,2151.2656,4.194,0.000430304
10.215,534,2239.3291,4.194,0.000447919
10.2152,535.5,2245.6194,4.194,0.000449177
10.2154,532.5,2233.0388,4.194,0.000446661
10.2156,512,2146.5601,4.194,0.000429466
10.2158,535,2242.9875,4.194,0.000448758
10.216,535,2243.5225,4.194,0.000448758
10.2162,534,2239.3291,4.194,0.000447919
10.2164,513,2150.7524,4.194,0.000430304
10.2166,530.5,2224.6519,4.194,0.000444983
10.2168,534.5,2240.8914,4.194,0.000448339
10.217,535.5,2245.6194,4.194,0.000449177
10.2172,515,2159.1375,4.194,0.000431982
10.2174,526,2205.781,4.194,0.000441209
10.2176,535,2243.5225,4.194,0.000448758
10.2178,535,2243.5225,4.194,0.000448758
10.218,518,2172.2329,4.194,0.000434498
10.2182,524,2196.8701,4.194,0.000439531
10.2184,535,2243.5225,4.194,0.000448758
10.2186,536.5,2249.8127,4.194,0.000450016
10.2188,521.5,2186.9102,4.194,0.000437434
10.219,519.5,2178.5232,4.194,0.000435757
10.2192,535,2243.5225,4.194,0.000448758
10.2194,535.5,2245.0837,4.194,0.000449177
10.2196,525,2201.5874,4.194,0.00044037
10.2198,517.5,2169.6189,4.194,0.000434079
10.22,535.5,2245.6194,4.194,0.000449177
10.2202,535.5,2245.6194,4.194,0.000449177
10.2204,527.5,2212.0713,4.194,0.000442467
10.2206,515.5,2161.7493,4.194,0.000432401
10.2208,534,2239.3291,4.194,0.000447919
10.221,535.5,2245.0837,4.194,0.000449177
10.2212,530.5,2224.6519,4.194,0.000444983
10.2214,514,2154.9451,4.194,0.000431143
10.2216,539,2259.7576,4.194,0.000452113
10.2218,554.5,2325.2957,4.194,0.000465115
10.222,568.5,2384.2888,4.194,0.000476858
10.2222,518,2171.7151,4.194,0.000434498
10.2224,560,2347.24,4.194,0.000469728
10.2226,635,2662.8726,4.194,0.000532638
10.2228,653,2738.3555,4.194,0.000547736
10.223,629.5,2638.5493,4.194,0.000528025
10.2232,725.5,3042.3843,4.194,0.000608549
10.2234,699.5,2932.6538,4.194,0.000586741
10.2236,714.5,2996.2559,4.194,0.000599323
10.2238,743.5,3117.8672,4.194,0.000623648
10.224,732,3068.9102,4.194,0.000614002
10.2242,729.5,3059.1582,4.194,0.000611905
10.2244,722,3027.707,4.194,0.000605614
10.2246,724,3035.3701,4.194,0.000607291
10.2248,750,3144.375,4.194,0.0006291
