Time (s),Main Avg Current (mA),Main Avg Power (mW),,
4.4414,464,1946.0159,4.195,0.000389296
4.4416,451,1890.8175,4.195,0.000378389
4.4418,476.5,1997.7263,4.195,0.000399784
4.442,481.5,2019.1703,4.195,0.000403978
4.4422,470,1970.9451,4.195,0.00039433
4.4424,464,1945.7841,4.195,0.000389296
4.4426,509,2133.9827,4.195,0.000427051
4.4428,534.5,2241.4258,4.195,0.000448445
4.443,498.5,2089.9614,4.195,0.000418242
4.4432,521.5,2186.3889,4.195,0.000437538
4.4434,558.5,2342.3489,4.195,0.000468582
4.4436,489,2050.6216,4.195,0.000410271
4.4438,476.5,1998.2028,4.195,0.000399783
4.444,456,1912.236,4.195,0.000382584
4.4442,471,1975.1385,4.195,0.000395169
4.4444,476,1995.63,4.195,0.000399364
4.4446,486.5,2040.1378,4.195,0.000408173
4.4448,458,1920.623,4.195,0.000384262
4.445,467.5,1960.4613,4.195,0.000392232
4.4452,474,1987.719,4.195,0.000397686
4.4454,482,2021.267,4.195,0.000404398
4.4456,450.5,1889.1718,4.195,0.00037797
4.4458,436,1828.366,4.195,0.000365804
4.446,450.5,1889.1718,4.195,0.00037797
4.4462,437.5,1834.6562,4.195,0.000367062
4.4464,431.5,1809.4952,4.195,0.000362029
4.4466,440.5,1847.8976,4.195,0.000369579
4.4468,392,1643.8521,4.195,0.000328888
4.447,369.5,1549.4983,4.195,0.00031001
4.4472,354.5,1486.5958,4.195,0.000297426
4.4474,347.5,1457.2412,4.195,0.000291553
4.4476,364.5,1528.5308,4.195,0.000305815
4.4478,364,1526.434,4.195,0.000305396
4.448,358.5,1503.549,4.195,0.000300781
4.4482,342,1434.3479,4.195,0.000286938
4.4484,330,1383.855,4.195,0.00027687
4.4486,321.5,1348.371,4.195,0.000269739
4.4488,330,1383.525,4.195,0.00027687
4.449,374,1568.369,4.195,0.000313786
4.4492,416,1744.0801,4.195,0.000349024
4.4494,441,1849.554,4.195,0.000369999
4.4496,378.5,1587.429,4.195,0.000317561
4.4498,383.5,1607.8239,4.195,0.000321757
4.45,445,1865.6626,4.195,0.000373355
4.4502,423.5,1775.9473,4.195,0.000355317
4.4504,423,1773.8505,4.195,0.000354897
4.4506,441,1849.9951,4.195,0.000369999
4.4508,445.5,1868.2042,4.195,0.000373774
4.451,448.5,1880.7848,4.195,0.000376292
4.4512,460,1929.01,4.195,0.00038594
4.4514,435,1824.3899,4.195,0.000364965
4.4516,435,1823.7375,4.195,0.000364965
4.4518,503.5,2111.679,4.195,0.000422436
4.452,485,2033.3625,4.195,0.000406915
4.4522,519,2176.4265,4.195,0.000435441
4.4524,511,2142.8784,4.195,0.000428729
4.4526,555.5,2329.4893,4.195,0.000466064
4.4528,610,2558.3398,4.195,0.00051179
4.453,601,2520.2935,4.195,0.000504239
4.4532,557,2335.2227,4.195,0.000467323
4.4534,654,2741.895,4.195,0.000548706
4.4536,680.5,2852.3159,4.195,0.00057094
4.4538,666.5,2795.3008,4.195,0.000559193
4.454,601.5,2522.3904,4.195,0.000504659
4.4542,582.5,2442.7139,4.195,0.000488717
4.4544,551,2310.6184,4.195,0.000462289
4.4546,541,2268.1426,4.195,0.000453899
4.4548,590,2474.165,4.195,0.00049501
4.455,630,2641.2751,4.195,0.00052857
4.4552,706,2960.6111,4.195,0.000592334
4.4554,656.5,2753.0327,4.195,0.000550803
4.4556,632.5,2652.7048,4.195,0.000530668
4.4558,571.5,2394.8706,4.195,0.000479489
4.456,631,2646.0986,4.195,0.000529409
4.4562,588,2465.7781,4.195,0.000493332
4.4564,525,2201.0625,4.195,0.000440475
4.4566,551.5,2312.7153,4.195,0.000462709
4.4568,569,2385.5325,4.195,0.000477391
4.457,559.5,2346.2632,4.195,0.000469421
4.4572,561.5,2354.0889,4.195,0.000471098
4.4574,590,2474.165,4.195,0.00049501
4.4576,568,2381.3401,4.195,0.000476552
4.4578,551.5,2312.7153,4.195,0.000462709
4.458,536.5,2250.0808,4.195,0.000450123
4.4582,484,2029.17,4.195,0.000406076
4.4584,547.5,2295.3938,4.195,0.000459352
4.4586,582,2440.6169,4.195,0.000488298
4.4588,596.5,2500.8264,4.195,0.000500463
4.459,627.5,2631.4214,4.195,0.000526473
4.4592,610.5,2560.1318,4.195,0.000512209
4.4594,605,2537.0676,4.195,0.000507595
4.4596,637.5,2672.7188,4.195,0.000534863
4.4598,679,2846.7075,4.195,0.000569681
4.46,733.5,3076.2988,4.195,0.000615407
4.4602,722.5,3029.8037,4.195,0.000606177
4.4604,726,3044.481,4.195,0.000609114
4.4606,720,3019.3201,4.195,0.00060408
4.4608,738.5,3096.8999,4.195,0.000619602
4.461,748,3136.738,4.195,0.000627572
4.4612,738,3094.803,4.195,0.000619182
4.4614,706.5,2962.0012,4.195,0.000592753
4.4616,723,3031.1775,4.195,0.000606597
4.4618,727.5,3050.0439,4.195,0.000610372
4.462,725,3040.2876,4.195,0.000608275
4.4622,688.5,2886.5364,4.195,0.000577651
4.4624,695,2913.7876,4.195,0.000583105
4.4626,698.5,2928.4614,4.195,0.000586041
4.4628,698.5,2929.1597,4.195,0.000586042
4.463,677,2838.3225,4.195,0.000568003
4.4632,692.5,2903.3064,4.195,0.000581008
4.4634,699,2930.5576,4.195,0.000586461
4.4636,697.5,2924.9663,4.195,0.000585203
4.4638,680.5,2852.9963,4.195,0.00057094
4.464,700,2935.45,4.195,0.0005873
4.4642,687.5,2883.0312,4.195,0.000576813
4.4644,693,2905.4026,4.195,0.000581427
4.4646,692,2901.9021,4.195,0.000580588
4.4648,677,2838.9995,4.195,0.000568003
4.465,660,2767.05,4.195,0.00055374
4.4652,654,2741.895,4.195,0.000548706
4.4654,666,2792.8711,4.195,0.000558774
4.4656,679,2847.3865,4.195,0.000569681
4.4658,710.5,2979.4817,4.195,0.00059611
4.466,707.5,2966.1938,4.195,0.000593592
4.4662,697,2922.8696,4.195,0.000584783
4.4664,679.5,2848.8037,4.195,0.0005701
4.4666,700.5,2937.5469,4.195,0.00058772
4.4668,706,2960.6111,4.195,0.000592334
4.467,702,2943.8369,4.195,0.000588978
4.4672,681,2855.0925,4.195,0.000571359
4.4674,702.5,2945.2314,4.195,0.000589398
4.4676,706.5,2962.0012,4.195,0.000592754
4.4678,707,2964.8044,4.195,0.000593173
4.468,685.5,2873.9587,4.195,0.000575135
4.4682,702.5,2945.2314,4.195,0.000589397
4.4684,706,2960.6111,4.195,0.000592334
4.4686,702,2944.1877,4.195,0.000588978
4.4688,691,2898.054,4.195,0.000579749
4.469,620.5,2601.4463,4.195,0.000520599
4.4692,619,2595.7766,4.195,0.000519341
4.4694,618.5,2593.6797,4.195,0.000518921
4.4696,603.5,2530.7773,4.195,0.000506337
4.4698,607.5,2546.9438,4.195,0.000509692
4.47,655.5,2748.1838,4.195,0.000549965
4.4702,694,2910.2891,4.195,0.000582266
4.4704,672.5,2819.4563,4.195,0.000564228
4.4706,669.5,2807.5483,4.195,0.00056171
4.4708,638.5,2677.5498,4.195,0.000535702
4.471,616,2583.196,4.195,0.000516824
4.4712,606.5,2542.7512,4.195,0.000508854
4.4714,603.5,2530.7773,4.195,0.000506336
4.4716,621,2604.1636,4.195,0.000521019
4.4718,621,2603.5425,4.195,0.000521019
4.472,618.5,2593.0613,4.195,0.000518921
4.4722,602,2524.4871,4.195,0.000505078
4.4724,618,2590.9651,4.195,0.000518502
4.4726,619.5,2597.2539,4.195,0.000519761
4.4728,611.5,2564.3252,4.195,0.000513048
4.473,594,2490.939,4.195,0.000498366
4.4732,623.5,2614.0239,4.195,0.000523116
4.4734,644,2700.614,4.195,0.000540316
4.4736,637.5,2673.3562,4.195,0.000534862
4.4738,616.5,2585.2927,4.195,0.000517244
4.474,636,2667.0659,4.195,0.000533604
4.4742,639.5,2681.7432,4.195,0.000536541
4.4744,637.5,2672.7188,4.195,0.000534862
4.4746,617,2587.3894,4.195,0.000517663
4.4748,631,2645.4675,4.195,0.000529409
4.475,653,2737.0496,4.195,0.000547867
4.4752,695,2914.4824,4.195,0.000583105
4.4754,641,2687.3926,4.195,0.000537799
4.4756,702.5,2945.2314,4.195,0.000589397
4.4758,684.5,2869.7664,4.195,0.000574296
4.476,706.5,2962.7078,4.195,0.000592754
4.4762,727.5,3050.7712,4.195,0.000610372
4.4764,734.5,3080.1257,4.195,0.000616246
4.4766,702.5,2945.9338,4.195,0.000589397
4.4768,653,2738.3555,4.195,0.000547867
4.477,628.5,2634.9863,4.195,0.000527311
4.4772,634,2658.0452,4.195,0.000531926
4.4774,647,2713.1946,4.195,0.000542833
4.4776,650,2725.7751,4.195,0.00054535
4.4778,641,2688.0334,4.195,0.000537799
4.478,636,2666.4302,4.195,0.000533604
4.4782,662.5,2778.1938,4.195,0.000555837
4.4784,656,2750.936,4.195,0.000550384
4.4786,646.5,2711.0977,4.195,0.000542413
4.4788,614.5,2576.2913,4.195,0.000515566
4.479,639,2679.6465,4.195,0.000536121
4.4792,667,2796.3975,4.195,0.000559613
4.4794,668,2801.2581,4.195,0.000560452
4.4796,651,2729.9685,4.195,0.000546189
4.4798,674,2825.7451,4.195,0.000565486
4.48,679,2847.3865,4.195,0.000569681
4.4802,672,2818.032,4.195,0.000563808
4.4804,648.5,2718.8364,4.195,0.000544091
4.4806,667,2796.3975,4.195,0.000559613
4.4808,667,2797.0645,4.195,0.000559613
4.481,670.5,2811.7417,4.195,0.00056255
4.4812,651.5,2732.0652,4.195,0.000546608
4.4814,641.5,2690.1304,4.195,0.000538219
4.4816,629,2637.0825,4.195,0.000527731
4.4818,629,2637.0825,4.195,0.000527731
4.482,640,2683.8401,4.195,0.00053696
4.4822,648,2717.3879,4.195,0.000543672
4.4824,681.5,2857.8704,4.195,0.000571778
4.4826,678,2842.5151,4.195,0.000568842
4.4828,705,2956.4175,4.195,0.000591495
4.483,681,2855.7734,4.195,0.000571359
4.4832,677,2838.3225,4.195,0.000568003
4.4834,681,2855.0925,4.195,0.000571359
4.4836,646.5,2711.0977,4.195,0.000542413
4.4838,577.5,2421.1687,4.195,0.000484523
4.484,593.5,2488.8423,4.195,0.000497947
4.4842,595,2494.5376,4.195,0.000499205
4.4844,589.5,2472.0684,4.195,0.000494591
4.4846,567,2377.7146,4.195,0.000475713
4.4848,594,2490.939,4.195,0.000498366
4.485,594.5,2493.0359,4.195,0.000498785
4.4852,594.5,2492.4414,4.195,0.000498786
4.4854,632.5,2651.7563,4.195,0.000530667
4.4856,657,2755.1296,4.195,0.000551223
4.4858,597.5,2505.6162,4.195,0.000501302
4.486,592,2482.552,4.195,0.000496688
4.4862,573,2402.8755,4.195,0.000480747
4.4864,583.5,2446.3237,4.195,0.000489557
4.4866,594.5,2492.4414,4.195,0.000498785
4.4868,594,2490.939,4.195,0.000498366
4.487,574,2407.0691,4.195,0.000481586
4.4872,586.5,2459.4878,4.195,0.000492074
4.4874,595,2495.1326,4.195,0.000499205
4.4876,594,2490.939,4.195,0.000498366
4.4878,578,2423.843,4.195,0.000484942
4.488,587,2461.5845,4.195,0.000492493
4.4882,595,2495.1326,4.195,0.000499205
4.4884,588.5,2467.8748,4.195,0.000493751
4.4886,581.5,2438.5203,4.195,0.000487879
4.4888,579.5,2430.1333,4.195,0.0004862
4.489,595,2495.1326,4.195,0.000499205
4.4892,597,2503.5195,4.195,0.000500883
4.4894,583,2444.2275,4.195,0.000489137
4.4896,577.5,2421.1687,4.195,0.000484522
4.4898,648.5,2719.4849,4.195,0.000544092
4.49,652.5,2735.6064,4.195,0.000547447
4.4902,622.5,2610.4539,4.195,0.000522278
4.4904,618,2591.583,4.195,0.000518502
4.4906,606.5,2543.3577,4.195,0.000508854
4.4908,570.5,2392.6768,4.195,0.000478649
4.491,574,2407.0691,4.195,0.000481586
4.4912,549,2302.2314,4.195,0.000460611
4.4914,564,2364.5701,4.195,0.000473196
4.4916,567.5,2380.095,4.195,0.000476132
4.4918,560,2348.3601,4.195,0.00046984
4.492,547.5,2295.3938,4.195,0.000459353
4.4922,562.5,2358.8438,4.195,0.000471937
4.4924,566,2372.9551,4.195,0.000474874
4.4926,563,2361.2219,4.195,0.000472357
4.4928,542.5,2274.9739,4.195,0.000455158
4.493,560,2348.3601,4.195,0.00046984
4.4932,567,2377.1475,4.195,0.000475713
4.4934,569.5,2387.6289,4.195,0.00047781
4.4936,528.5,2216.2649,4.195,0.000886823
4.494,505,2117.7175,4.195,0.000423695
4.4942,487,2042.4779,4.195,0.000408593
4.4944,485.5,2036.1869,4.195,0.000407335
4.4946,480.5,2015.2169,4.195,0.000403139
4.4948,472,1979.332,4.195,0.000396008
4.495,490.5,2056.9119,4.195,0.000411529
4.4952,516,2163.3301,4.195,0.000432924
4.4954,573.5,2403.8254,4.195,0.000481166
4.4956,627.5,2630.7937,4.195,0.000526473
4.4958,637,2671.2595,4.195,0.000534443
4.496,607.5,2547.5513,4.195,0.000509692
4.4962,595.5,2497.2292,4.195,0.000499625
4.4964,576,2415.4561,4.195,0.000483264
4.4966,587,2460.9976,4.195,0.000492493
4.4968,599,2511.3076,4.195,0.000502561
4.497,636,2668.02,4.195,0.000533604
4.4972,553,2318.4526,4.195,0.000463967
4.4974,499,2092.5566,4.195,0.000418661
4.4976,498,2087.3672,4.195,0.000417822
4.4978,518,2172.2329,4.195,0.000434602
4.498,495,2075.2876,4.195,0.000415305
4.4982,556,2331.5859,4.195,0.000466484
4.4984,549,2301.6826,4.195,0.000460611
4.4986,609,2553.2327,4.195,0.000510951
4.4988,653,2738.3555,4.195,0.000547867
4.499,614.5,2576.9058,4.195,0.000515566
4.4992,593,2487.0417,4.195,0.000497527
4.4994,567,2376.5806,4.195,0.000475713
4.4996,672,2818.032,4.195,0.000563808
4.4998,614.5,2577.8276,4.195,0.000515566
4.5,556,2331.5859,4.195,0.000466484
4.5002,538,2256.103,4.195,0.000451382
4.5004,573.5,2404.9722,4.195,0.000481167
4.5006,619,2595.7766,4.195,0.000519341
4.5008,601,2520.2935,4.195,0.000504239
4.501,610,2556.8152,4.195,0.00051179
4.5012,640.5,2685.9368,4.195,0.00053738
4.5014,594,2490.939,4.195,0.000498366
4.5016,559.5,2346.2632,4.195,0.000469421
4.5018,524.5,2199.4907,4.195,0.000440055
4.502,520.5,2182.1963,4.195,0.0004367
4.5022,567,2377.1475,4.195,0.000475713
4.5024,557.5,2337.8762,4.195,0.000467743
4.5026,550,2305.875,4.195,0.00046145
4.5028,594.5,2493.0359,4.195,0.000498786
4.503,561.5,2354.9309,4.195,0.000471098
4.5032,521.5,2186.9102,4.195,0.000437539
4.5034,483,2024.4946,4.195,0.000405237
4.5036,522.5,2191.1038,4.195,0.000438378
4.5038,505,2117.2126,4.195,0.000423695
4.504,558.5,2342.0698,4.195,0.000468582
4.5042,544.5,2282.8164,4.195,0.000456836
4.5044,562,2356.7471,4.195,0.000471518
4.5046,589.5,2472.0684,4.195,0.000494591
4.5048,591.5,2481.3425,4.195,0.000496268
4.505,535.5,2245.0837,4.195,0.000449285
4.5052,510,2138.6851,4.195,0.00042789
4.5054,530,2222.0251,4.195,0.00044467
4.5056,585,2454.0752,4.195,0.000490815
4.5058,549,2302.2314,4.195,0.000460611
4.506,534,2238.7952,4.195,0.000448026
4.5062,563,2360.9404,4.195,0.000472357
4.5064,533,2235.1355,4.195,0.000447187
4.5066,548,2297.49,4.195,0.000459772
4.5068,568.5,2383.4363,4.195,0.000476971
4.507,566,2373.521,4.195,0.000474874
4.5072,508,2130.2981,4.195,0.000426212
4.5074,523,2193.2004,4.195,0.000438797
4.5076,521.5,2186.9102,4.195,0.000437538
4.5078,514,2154.9451,4.195,0.000431246
4.508,512,2146.5601,4.195,0.000429568
4.5082,502.5,2107.2339,4.195,0.000421597
4.5084,502,2104.635,4.195,0.000421178
4.5086,529.5,2219.9287,4.195,0.00044425
4.5088,577,2419.6494,4.195,0.000484103
4.509,597.5,2505.6162,4.195,0.000501302
4.5092,624,2616.1201,4.195,0.000523536
4.5094,675,2829.9375,4.195,0.000566325
4.5096,668.5,2803.3547,4.195,0.000560872
4.5098,669,2805.4514,4.195,0.000561291
4.51,691,2897.0176,4.195,0.000579749
4.5102,767.5,3218.5112,4.195,0.000643932
4.5104,705,2956.4175,4.195,0.000591495
4.5106,719.5,3016.5039,4.195,0.00060366
4.5108,729,3056.3325,4.195,0.000611631
4.511,768,3220.9917,4.195,0.000644352
4.5112,745,3123.4126,4.195,0.000625055
4.5114,722,3027.707,4.195,0.000605758
4.5116,699,2930.5576,4.195,0.000586461
4.5118,717.5,3008.8362,4.195,0.000601982
4.512,720,3019.3201,4.195,0.00060408
4.5122,720,3019.3201,4.195,0.00060408
4.5124,700.5,2936.8464,4.195,0.000587719
4.5126,713,2989.2527,4.195,0.000598207
4.5128,719,3014.4075,4.195,0.000603241
4.513,723,3031.9006,4.195,0.000606597
4.5132,705,2955.7126,4.195,0.000591495
4.5134,709,2973.1917,4.195,0.000594851
4.5136,720.5,3020.6963,4.195,0.000604499
4.5138,721,3023.5134,4.195,0.000604919
4.514,703,2947.3276,4.195,0.000589817
4.5142,698.5,2929.1597,4.195,0.000586042
4.5144,683.5,2865.5737,4.195,0.000573456
4.5146,678,2842.5151,4.195,0.000568842
4.5148,678.5,2844.6113,4.195,0.000569261
4.515,693.5,2907.4988,4.195,0.000581847
4.5152,745.5,3125.5088,4.195,0.000625474
4.5154,761.5,3192.5889,4.195,0.000638899
4.5156,793.5,3327.5422,4.195,0.000665746
4.5158,776,3252.6042,4.195,0.000651064
4.516,873.5,3662.1489,4.195,0.000732867
4.5162,805.5,3377.0588,4.195,0.000675814
4.5164,742.5,3113.6738,4.195,0.000622958
4.5166,779,3265.9575,4.195,0.000653581
4.5168,800.5,3356.8967,4.195,0.00067162
4.517,804.5,3372.8665,4.195,0.000674975
4.5172,804.5,3372.8665,4.195,0.000674976
4.5174,782,3278.5352,4.195,0.000656098
4.5176,776.5,3256.2527,4.195,0.000651484
4.5178,797,3342.2195,4.195,0.000668683
4.518,804.5,3374.0728,4.195,0.000674976
4.5182,786.5,3298.1877,4.195,0.000659873
4.5184,793,3324.6526,4.195,0.000665327
4.5186,805.5,3377.8643,4.195,0.000675814
4.5188,803.5,3369.4773,4.195,0.000674137
4.519,776,3253.3801,4.195,0.000651064
4.5192,791,3317.0586,4.195,0.000663649
4.5194,806.5,3381.2512,4.195,0.000676653
4.5196,816,3421.0801,4.195,0.000684624
4.5198,778.5,3264.6399,4.195,0.000653161
4.52,705,2955.7126,4.195,0.000591495
4.5202,715.5,3000.4492,4.195,0.000600305
4.5204,711.5,2983.6753,4.195,0.000596948
4.5206,713,2989.2527,4.195,0.000598207
4.5208,702.5,2945.2314,4.195,0.000589397
4.521,721,3022.7925,4.195,0.000604919
4.5212,724,3036.094,4.195,0.000607436
4.5214,719,3014.4075,4.195,0.000603241
4.5216,686.5,2878.1514,4.195,0.000575973
4.5218,720,3019.3201,4.195,0.00060408
4.522,721,3023.5134,4.195,0.000604919
4.5222,719,3015.1265,4.195,0.000603241
4.5224,704,2952.2241,4.195,0.000590656
4.5226,729.5,3058.429,4.195,0.000612051
4.5228,739,3098.9966,4.195,0.000620021
4.523,729,3057.0615,4.195,0.000611631
4.5232,723,3031.1775,4.195,0.000606597
4.5234,740.5,3105.2869,4.195,0.00062128
4.5236,748.5,3138.8347,4.195,0.000627991
4.5238,749,3140.9316,4.195,0.000628411
4.524,727.5,3050.7712,4.195,0.000610373
4.5242,731,3065.4485,4.195,0.000613309
4.5244,742.5,3113.6738,4.195,0.000622958
4.5246,749,3140.9316,4.195,0.000628411
4.5248,738,3094.803,4.195,0.000619182
4.525,750,3145.125,4.195,0.00062925
4.5252,757,3174.4795,4.195,0.000635123
4.5254,747,3132.5444,4.195,0.000626733
4.5256,714.5,2996.2559,4.195,0.000599466
4.5258,731.5,3067.5452,4.195,0.000613728
4.526,747,3131.7976,4.195,0.000626733
4.5262,752,3152.76,4.195,0.000630928
4.5264,773.5,3243.6724,4.195,0.000648967
4.5266,772,3237.3821,4.195,0.000647708
4.5268,778.5,3264.6399,4.195,0.000653162
4.527,758,3177.915,4.195,0.000635962
4.5272,760.5,3189.1567,4.195,0.00063806
4.5274,795.5,3335.1338,4.195,0.000667424
4.5276,823.5,3453.3472,4.195,0.000690917
4.5278,737,3089.8726,4.195,0.000618343
4.528,719.5,3016.5039,4.195,0.000603661
4.5282,701.5,2941.7402,4.195,0.000588559
4.5284,709,2973.1917,4.195,0.000594851
4.5286,717,3006.7395,4.195,0.000601563
4.5288,723,3031.9006,4.195,0.000606597
4.529,704,2951.52,4.195,0.000590656
4.5292,721.5,3024.8889,4.195,0.000605338
4.5294,724.5,3038.1907,4.195,0.000607856
4.5296,718.5,3013.0298,4.195,0.000602821
4.5298,687.5,2882.3438,4.195,0.000576813
4.53,707,2964.8044,4.195,0.000593173
4.5302,720,3019.3201,4.195,0.00060408
4.5304,720.5,3021.4167,4.195,0.000604499
4.5306,707,2964.8044,4.195,0.000593173
4.5308,696,2918.676,4.195,0.000583944
4.531,674.5,2828.5159,4.195,0.000565906
4.5312,663,2779.6277,4.195,0.000556257
4.5314,678.5,2844.6113,4.195,0.000569262
4.5316,706.5,2962.7078,4.195,0.000592753
4.5318,730.5,3063.3518,4.195,0.00061289
4.532,728,3052.8679,4.195,0.000610792
4.5322,714.5,2996.2559,4.195,0.000599466
4.5324,697.5,2924.9663,4.195,0.000585203
4.5326,715.5,3000.4492,4.195,0.000600304
4.5328,723.5,3033.2739,4.195,0.000607017
4.533,719.5,3017.2234,4.195,0.00060366
4.5332,716.5,3003.9263,4.195,0.000601144
4.5334,713,2989.9656,4.195,0.000598207
4.5336,725,3040.2876,4.195,0.000608275
4.5338,710,2977.385,4.195,0.00059569
4.534,702,2943.8369,4.195,0.000588978
4.5342,726.5,3046.5779,4.195,0.000609533
4.5344,686.5,2878.8379,4.195,0.000575974
4.5346,642,2692.2271,4.195,0.000538638
4.5348,621.5,2605.6389,4.195,0.000521439
4.535,636,2665.7942,4.195,0.000533604
4.5352,691.5,2899.8052,4.195,0.000580169
4.5354,717,3006.0225,4.195,0.000601563
4.5356,738,3094.803,4.195,0.000619182
4.5358,749,3140.1826,4.195,0.000628411
4.536,856.5,3591.7327,4.195,0.000718604
4.5362,895.5,3756.6226,4.195,0.000751325
4.5364,759,3182.8665,4.195,0.000636801
4.5366,731.5,3068.6426,4.195,0.000613729
4.5368,682,2859.2852,4.195,0.000572198
4.537,681,2855.0925,4.195,0.000571359
4.5372,684.5,2870.4507,4.195,0.000574295
4.5374,689,2888.6326,4.195,0.000578071
4.5376,703,2948.0305,4.195,0.000589817
4.5378,703,2948.3818,4.195,0.000589817
4.538,673,2822.2256,4.195,0.000564647
4.5382,683,2863.4775,4.195,0.000573037
4.5384,702,2943.135,4.195,0.000588978
4.5386,701.5,2941.7402,4.195,0.000588559
4.5388,692,2901.9021,4.195,0.000580588
4.539,681,2855.7734,4.195,0.000571359
4.5392,695.5,2916.5793,4.195,0.000583524
4.5394,722,3027.707,4.195,0.000605758
4.5396,717.5,3008.1189,4.195,0.000601982
4.5398,704.5,2953.6162,4.195,0.000591076
4.54,722,3027.707,4.195,0.000605758
4.5402,724.5,3038.1907,4.195,0.000607856
4.5404,700,2934.75,4.195,0.0005873
4.5406,702.5,2945.2314,4.195,0.000589397
4.5408,764,3203.0701,4.195,0.000640996
4.541,757.5,3175.8188,4.195,0.000635542
4.5412,788,3304.478,4.195,0.000661132
4.5414,783,3283.5105,4.195,0.000656937
4.5416,784,3287.7041,4.195,0.000657776
4.5418,735,3082.2224,4.195,0.000616665
4.542,734,3078.0291,4.195,0.000615826
4.5422,728.5,3054.9648,4.195,0.000611211
4.5424,786.5,3298.1877,4.195,0.000659874
4.5426,800,3354.8,4.195,0.0006712
4.5428,770,3228.9951,4.195,0.00064603
4.543,750.5,3146.4714,4.195,0.000629669
4.5432,772,3237.3821,4.195,0.000647708
4.5434,733,3073.8354,4.195,0.000614987
4.5436,730,3061.6199,4.195,0.00061247
4.5438,708.5,2971.0947,4.195,0.000594431
4.544,707,2964.8044,4.195,0.000593173
4.5442,730.5,3062.6213,4.195,0.00061289
4.5444,746,3128.7239,4.195,0.000625894
4.5446,723,3032.2617,4.195,0.000606597
4.5448,697.5,2924.9663,4.195,0.000585202
4.545,677.5,2841.0962,4.195,0.000568423
4.5452,611,2561.6177,4.195,0.000512629
4.5454,608.5,2551.1362,4.195,0.000510532
4.5456,599,2511.3076,4.195,0.000502561
4.5458,619.5,2597.8733,4.195,0.000519761
4.546,618,2591.583,4.195,0.000518502
4.5462,595,2495.1326,4.195,0.000499205
4.5464,582,2440.6169,4.195,0.000488298
4.5466,614,2574.8091,4.195,0.000515146
4.5468,616.5,2584.6763,4.195,0.000517243
4.547,611.5,2564.3252,4.195,0.000513049
4.5472,624,2616.1201,4.195,0.000523536
4.5474,623.5,2614.0239,4.195,0.000523117
4.5476,629.5,2640.7527,4.195,0.00052815
4.5478,596,2498.73,4.195,0.000500044
4.548,662.5,2778.1938,4.195,0.000555837
4.5482,682.5,2862.0637,4.195,0.000572618
4.5484,679.5,2848.8037,4.195,0.000570101
4.5486,689,2889.3215,4.195,0.000578071
4.5488,679.5,2849.4834,4.195,0.000570101
4.549,674.5,2828.5159,4.195,0.000565905
4.5492,697.5,2924.2688,4.195,0.000585203
4.5494,708.5,2971.0947,4.195,0.000594431
4.5496,699,2931.2566,4.195,0.000586461
4.5498,663,2780.2905,4.195,0.000556257
4.55,647,2711.9006,4.195,0.000542833
4.5502,822,3447.0571,4.195,0.000689658
4.5504,835,3500.7375,4.195,0.000700565
4.5506,855.5,3587.5393,4.195,0.000717764
4.5508,868,3639.958,4.195,0.000728252
4.551,875.5,3670.5339,4.195,0.000734544
4.5512,889,3729.3552,4.195,0.000745871
4.5514,793,3324.6526,4.195,0.000665327
4.5516,864,3622.3201,4.195,0.000724896
4.5518,891.5,3737.6138,4.195,0.000747968
4.552,908.5,3808.8865,4.195,0.000762232
4.5522,878.5,3683.1113,4.195,0.000737061
4.5524,906,3796.5928,4.195,0.000760134
4.5526,988.5,4145.2749,4.195,0.000829352
4.5528,927,3887.3745,4.195,0.000777753
4.553,839,3518.3464,4.195,0.000703921
4.5532,882,3696.9031,4.195,0.000739998
4.5534,898.5,3767.8599,4.195,0.000753842
4.5536,931,3905.5452,4.195,0.000781109
4.5538,845,3543.5076,4.195,0.000708955
4.554,800.5,3356.0964,4.195,0.000671619
4.5542,758.5,3181.9077,4.195,0.000636382
4.5544,615.5,2581.0994,4.195,0.000516404
4.5546,581,2435.8425,4.195,0.000487459
4.5548,600.5,2518.1968,4.195,0.000503819
4.555,578.5,2425.3613,4.195,0.000485362
4.5552,714,2993.4451,4.195,0.000599046
4.5554,746.5,3130.8208,4.195,0.000626314
4.5556,724.5,3037.4663,4.195,0.000607855
4.5558,786.5,3300.1541,4.195,0.000659874
4.556,634,2658.0452,4.195,0.000531926
4.5562,584,2448.4202,4.195,0.000489976
4.5564,595,2495.1326,4.195,0.000499205
4.5566,628,2634.4602,4.195,0.000526892
4.5568,609.5,2555.9382,4.195,0.000511371
4.557,618.5,2593.6797,4.195,0.000518921
4.5572,560.5,2350.4568,4.195,0.00047026
4.5574,570,2390.5798,4.195,0.00047823
4.5576,455,1908.7251,4.195,0.000381745
4.5578,420.5,1763.9976,4.195,0.000352799
4.558,384,1609.92,4.195,0.000322176
4.5582,405.5,1700.4642,4.195,0.000340214
4.5584,389,1631.8551,4.195,0.000326371
4.5586,404,1694.3759,4.195,0.000338956
4.5588,384.5,1612.9775,4.195,0.000322596
4.559,366.5,1536.1848,4.195,0.000307493
4.5592,359,1506.005,4.195,0.000301201
4.5594,324.5,1360.7908,4.195,0.000272255
4.5596,353,1480.3055,4.195,0.000296167
4.5598,357.5,1499.7125,4.195,0.000299942
