Time (s),Main Avg Current (mA),Main Avg Power (mW),,
9.8106,723.5,3033.9973,4.195,0.000607016
9.8108,708,2967.582,4.195,0.000594012
9.811,844.5,3541.8328,4.195,0.000708535
9.8112,746.5,3130.4478,4.195,0.000626314
9.8114,739,3098.2576,4.195,0.000620021
9.8116,764,3203.834,4.195,0.000640996
9.8118,711,2980.1567,4.195,0.000596529
9.812,816.5,3423.1763,4.195,0.000685044
9.8122,840.5,3525.0569,4.195,0.000705179
9.8124,772,3237.3821,4.195,0.000647708
9.8126,853,3576.2026,4.195,0.000715667
9.8128,935,3921.3899,4.195,0.000784465
9.813,832.5,3491.0889,4.195,0.000698467
9.8132,802,3362.385,4.195,0.000672878
9.8134,892,3738.8181,4.195,0.000748388
9.8136,967,4055.1145,4.195,0.000811313
9.8138,862.5,3616.0312,4.195,0.000723637
9.814,815.5,3419.7993,4.195,0.000684204
9.8142,762.5,3197.5437,4.195,0.000639737
9.8144,792,3321.252,4.195,0.000664488
9.8146,797.5,3343.5188,4.195,0.000669102
9.8148,782.5,3281.4138,4.195,0.000656517
9.815,781,3274.3425,4.195,0.000655259
9.8152,797.5,3343.5188,4.195,0.000669102
9.8154,797,3341.4226,4.195,0.000668683
9.8156,783.5,3284.8237,4.195,0.000657356
9.8158,780,3270.1501,4.195,0.00065442
9.816,800.5,3356.8967,4.195,0.000671619
9.8162,800.5,3356.0964,4.195,0.000671619
9.8164,792.5,3323.3489,4.195,0.000664907
9.8166,786,3295.3052,4.195,0.000659454
9.8168,814,3412.6951,4.195,0.000682946
9.817,803,3366.5776,4.195,0.000673717
9.8172,792.5,3322.5564,4.195,0.000664907
9.8174,831,3483.9675,4.195,0.000697209
9.8176,824,3455.4441,4.195,0.000691336
9.8178,723.5,3033.9973,4.195,0.000607016
9.818,717.5,3008.8362,4.195,0.000601982
9.8182,697,2922.1726,4.195,0.000584783
9.8184,719,3015.1265,4.195,0.000603241
9.8186,718,3010.2151,4.195,0.000602402
9.8188,716.5,3004.6428,4.195,0.000601144
9.819,732,3068.1782,4.195,0.000614148
9.8192,860.5,3607.6462,4.195,0.000721959
9.8194,895,3754.5251,4.195,0.000750905
9.8196,820,3439.0798,4.195,0.00068798
9.8198,726,3044.481,4.195,0.000609114
9.82,757.5,3177.7126,4.195,0.000635542
9.8202,714,2994.1589,4.195,0.000599046
9.8204,667,2795.7307,4.195,0.000559613
9.8206,700.5,2937.5469,4.195,0.000587719
9.8208,619.5,2597.8733,4.195,0.00051976
9.821,589,2471.4441,4.195,0.000494171
9.8212,446,1870.301,4.195,0.000374194
9.8214,409,1715.1415,4.195,0.000343151
9.8216,410,1719.335,4.195,0.00034399
9.8218,421.5,1767.7709,4.195,0.000353638
9.822,420.5,1763.5769,4.195,0.0003528
9.8222,412.5,1729.4062,4.195,0.000346087
9.8224,452,1895.462,4.195,0.000379228
9.8226,480.5,2014.9768,4.195,0.00040314
9.8228,448.5,1880.7848,4.195,0.000376291
9.823,412,1728.3401,4.195,0.000345668
9.8232,353,1480.3055,4.195,0.000296167
9.8234,401.5,1683.2888,4.195,0.000336859
9.8236,413,1732.535,4.195,0.000346507
9.8238,387,1622.1106,4.195,0.000324693
9.824,494.5,2073.6858,4.195,0.000414885
9.8242,585.5,2455.2942,4.195,0.000491235
9.8244,683,2864.1606,4.195,0.000573037
9.8246,636,2667.0659,4.195,0.000533604
9.8248,621,2604.1636,4.195,0.000521019
9.825,607,2544.2407,4.195,0.000509273
9.8252,700.5,2936.146,4.195,0.000587719
9.8254,774.5,3247.8657,4.195,0.000649805
9.8256,630.5,2644.0017,4.195,0.000528989
9.8258,533,2235.1355,4.195,0.000447187
9.826,571.5,2394.585,4.195,0.000479488
9.8262,723.5,3035.0825,4.195,0.000607016
9.8264,605.5,2538.5588,4.195,0.000508014
9.8266,582.5,2442.7139,4.195,0.000488718
9.8268,604.5,2534.9707,4.195,0.000507175
9.827,603.5,2531.0789,4.195,0.000506336
9.8272,641.5,2691.0925,4.195,0.000538219
9.8274,591,2478.6538,4.195,0.000495849
9.8276,509,2133.4736,4.195,0.000427051
9.8278,624.5,2618.2163,4.195,0.000523955
9.828,653.5,2740.7788,4.195,0.000548287
9.8282,576.5,2416.9763,4.195,0.000483683
9.8284,625,2620.3125,4.195,0.000524375
9.8286,624,2616.1201,4.195,0.000523536
9.8288,729.5,3060.2527,4.195,0.000612051
9.829,630,2641.905,4.195,0.00052857
9.8292,550,2306.7,4.195,0.00046145
9.8294,556,2331.03,4.195,0.000466484
9.8296,560,2349.2002,4.195,0.00046984
9.8298,382,1601.917,4.195,0.000320498
9.83,411,1724.145,4.195,0.000344829
9.8302,399,1672.4086,4.195,0.000334761
9.8304,557.5,2337.3188,4.195,0.000467743
9.8306,607,2544.2407,4.195,0.000509273
9.8308,626,2625.1311,4.195,0.000525214
9.831,594,2488.8601,4.195,0.000498366
9.8312,560.5,2349.3359,4.195,0.000470259
9.8314,564,2364.5701,4.195,0.000473196
9.8316,630,2641.2751,4.195,0.00052857
9.8318,642,2692.5479,4.195,0.000538638
9.832,536,2247.7161,4.195,0.000449704
9.8322,530,2220.9648,4.195,0.00044467
9.8324,651.5,2731.4138,4.195,0.000546608
9.8326,674,2826.4189,4.195,0.000565486
9.8328,615.5,2581.0994,4.195,0.000516404
9.833,532.5,2232.5063,4.195,0.000446767
9.8332,547.5,2296.7627,4.195,0.000459352
9.8334,442,1853.0851,4.195,0.000370838
9.8336,479,2008.6865,4.195,0.000401881
9.8338,487.5,2043.8438,4.195,0.000409012
9.834,537.5,2254.0063,4.195,0.000450962
9.8342,512.5,2149.9375,4.195,0.000429988
9.8344,417.5,1750.7863,4.195,0.000350282
9.8346,417,1747.8556,4.195,0.000349863
9.8348,494.5,2073.1914,4.195,0.000414886
9.835,566.5,2375.6177,4.195,0.000475293
9.8352,499.5,2093.6543,4.195,0.00041908
9.8354,518,2173.01,4.195,0.000434602
9.8356,446.5,1871.9513,4.195,0.000374614
9.8358,512.5,2149.9375,4.195,0.000429987
9.836,503,2109.3306,4.195,0.000422017
9.8362,480,2012.4,4.195,0.00040272
9.8364,452.5,1896.6538,4.195,0.000379648
9.8366,446,1870.301,4.195,0.000374194
9.8368,442.5,1855.6238,4.195,0.000371257
9.837,483.5,2026.5903,4.195,0.000405656
9.8372,510.5,2140.2712,4.195,0.00042831
9.8374,523,2193.9851,4.195,0.000438797
9.8376,530.5,2225.4475,4.195,0.000445089
9.8378,441,1850.436,4.195,0.000369999
9.838,386.5,1620.4012,4.195,0.000324274
9.8382,480.5,2014.9768,4.195,0.000403139
9.8384,496,2080.2239,4.195,0.000416144
9.8386,463.5,1943.9189,4.195,0.000388877
9.8388,450.5,1889.8475,4.195,0.000377969
9.839,382,1601.917,4.195,0.000320498
9.8392,362.5,1520.1438,4.195,0.000304137
9.8394,372.5,1561.7063,4.195,0.000312528
9.8396,401.5,1683.6903,4.195,0.000336858
9.8398,410.5,1721.0212,4.195,0.000344409
9.84,527,2209.9746,4.195,0.000442153
9.8402,620,2599.3501,4.195,0.00052018
9.8404,629.5,2638.5493,4.195,0.00052815
9.8406,636,2667.0659,4.195,0.000533604
9.8408,597.5,2505.9148,4.195,0.000501302
9.841,531,2226.2175,4.195,0.000445509
9.8412,532,2230.9421,4.195,0.000446348
9.8414,526,2205.2551,4.195,0.000441314
9.8416,564.5,2367.2307,4.195,0.000473615
9.8418,568.5,2384.0049,4.195,0.000476972
9.842,550.5,2308.5217,4.195,0.000461869
9.8422,507.5,2127.6938,4.195,0.000425792
9.8424,525,2201.5874,4.195,0.000440475
9.8426,527.5,2211.5437,4.195,0.000442573
9.8428,526,2205.781,4.195,0.000441314
9.843,504,2113.02,4.195,0.000422856
9.8432,521.5,2186.9102,4.195,0.000437539
9.8434,526.5,2207.3513,4.195,0.000441733
9.8436,535.5,2245.6194,4.195,0.000449284
9.8438,498,2087.865,4.195,0.000417822
9.844,518.5,2174.3298,4.195,0.000435022
9.8442,526.5,2207.3513,4.195,0.000441733
9.8444,527,2209.9746,4.195,0.000442153
9.8446,509.5,2136.0789,4.195,0.00042747
9.8448,515.5,2161.2339,4.195,0.000432505
9.845,527.5,2211.5437,4.195,0.000442572
9.8452,527.5,2212.0713,4.195,0.000442572
9.8454,513.5,2153.3623,4.195,0.000430826
9.8456,513,2151.2656,4.195,0.000430407
9.8458,527,2209.4475,4.195,0.000442153
9.846,527.5,2212.0713,4.195,0.000442572
9.8462,517,2168.0396,4.195,0.000433763
9.8464,510.5,2140.7817,4.195,0.00042831
9.8466,529.5,2220.4583,4.195,0.00044425
9.8468,528.5,2216.2649,4.195,0.000443411
9.847,526,2205.781,4.195,0.000441314
9.8472,532.5,2232.5063,4.195,0.000446767
9.8474,564,2364.5701,4.195,0.000473196
9.8476,579,2428.0366,4.195,0.000485781
9.8478,549,2301.6826,4.195,0.000460611
9.848,558.5,2340.9529,4.195,0.000468581
9.8482,592.5,2484.0564,4.195,0.000497107
9.8484,580.5,2435.7781,4.195,0.000487039
9.8486,425.5,1784.3342,4.195,0.000356995
9.8488,368.5,1545.3048,4.195,0.000309171
9.849,388.5,1628.7863,4.195,0.000325951
9.8492,395,1656.4325,4.195,0.000331405
9.8494,389.5,1633.3683,4.195,0.000326791
9.8496,376.5,1578.4763,4.195,0.000315883
9.8498,397,1664.4225,4.195,0.000333083
9.85,448.5,1880.7848,4.195,0.000376291
9.8502,487.5,2044.5748,4.195,0.000409013
9.8504,451,1891.2686,4.195,0.000378389
9.8506,485,2033.3625,4.195,0.000406915
9.8508,572,2398.6821,4.195,0.000479908
9.851,489.5,2052.7183,4.195,0.00041069
9.8512,380,1593.53,4.195,0.00031882
9.8514,385.5,1616.5942,4.195,0.000323434
9.8516,395.5,1658.5293,4.195,0.000331825
9.8518,397,1664.8195,4.195,0.000333083
9.852,380.5,1595.6267,4.195,0.000319239
9.8522,383,1606.1105,4.195,0.000321337
9.8524,393.5,1650.1422,4.195,0.000330147
9.8526,425,1781.8125,4.195,0.000356575
9.8528,480.5,2015.6976,4.195,0.000403139
9.853,401,1682.1951,4.195,0.000336439
9.8532,301,1262.2435,4.195,0.000252539
9.8534,288,1207.728,4.195,0.000241632
9.8536,278.5,1168.3075,4.195,0.000233661
9.8538,268,1123.858,4.195,0.000224852
9.854,286,1199.0551,4.195,0.000239954
9.8542,287,1203.5345,4.195,0.000240793
9.8544,278.5,1167.8898,4.195,0.000233661
9.8546,264,1107.084,4.195,0.000221496
9.8548,282,1182.567,4.195,0.000236598
9.855,284,1190.67,4.195,0.000238276
9.8552,336.5,1410.7762,4.195,0.000282323
9.8554,397.5,1666.9163,4.195,0.000333503
9.8556,437.5,1835.3126,4.195,0.000367062
9.8558,457.5,1918.0688,4.195,0.000383842
9.856,554,2324.03,4.195,0.000464806
9.8562,540,2266.6501,4.195,0.00045306
9.8564,376.5,1578.8528,4.195,0.000315883
9.8566,406,1701.749,4.195,0.000340634
9.8568,564.5,2366.6663,4.195,0.000473615
9.857,549.5,2304.3284,4.195,0.000461031
9.8572,558,2339.9731,4.195,0.000468162
9.8574,544,2281.5359,4.195,0.000456416
9.8576,468,1962.558,4.195,0.000392652
9.8578,448.5,1881.4575,4.195,0.000376292
9.858,361.5,1515.2273,4.195,0.000303298
9.8582,460,1930.16,4.195,0.00038594
9.8584,419.5,1759.1732,4.195,0.00035196
9.8586,436.5,1830.6809,4.195,0.000366224
9.8588,380.5,1595.8169,4.195,0.000319239
9.859,393,1648.0455,4.195,0.000329727
9.8592,402,1685.385,4.195,0.000337278
9.8594,468.5,1964.6548,4.195,0.000393071
9.8596,425.5,1783.9088,4.195,0.000356994
9.8598,486,2038.2839,4.195,0.000407754
9.86,510,2138.9399,4.195,0.00042789
9.8602,467.5,1959.9938,4.195,0.000392232
9.8604,483.5,2026.5903,4.195,0.000405656
9.8606,533.5,2237.2322,4.195,0.000447606
9.8608,501.5,2103.2908,4.195,0.000420759
9.861,539.5,2262.6628,4.195,0.00045264
9.8612,455.5,1908.545,4.195,0.000382164
9.8614,574,2407.356,4.195,0.000481586
9.8616,630.5,2644.3169,4.195,0.00052899
9.8618,580.5,2434.3267,4.195,0.000487039
9.862,520.5,2182.7168,4.195,0.000436699
9.8622,522,2189.0071,4.195,0.000437958
9.8624,528,2214.168,4.195,0.000442992
9.8626,528,2214.168,4.195,0.000442992
9.8628,510,2138.175,4.195,0.00042789
9.863,517,2168.0396,4.195,0.000433763
9.8632,527,2209.4475,4.195,0.000442153
9.8634,529,2218.3616,4.195,0.000443831
9.8636,512.5,2149.1687,4.195,0.000429987
9.8638,515.5,2161.7493,4.195,0.000432505
9.864,548.5,2300.1348,4.195,0.000460191
9.8642,550,2305.875,4.195,0.00046145
9.8644,537,2251.3726,4.195,0.000450543
9.8646,533,2235.1355,4.195,0.000447187
9.8648,549,2302.2314,4.195,0.000460611
9.865,549.5,2304.3284,4.195,0.00046103
9.8652,540,2264.49,4.195,0.00045306
9.8654,530,2222.5549,4.195,0.00044467
9.8656,551.5,2312.7153,4.195,0.000462708
9.8658,554,2322.645,4.195,0.000464806
9.866,546,2289.105,4.195,0.000458094
9.8662,538,2255.5649,4.195,0.000451382
9.8664,559.5,2346.2632,4.195,0.00046942
9.8666,557,2335.7795,4.195,0.000467323
9.8668,551.5,2312.7153,4.195,0.000462709
9.867,531,2226.2175,4.195,0.000445509
9.8672,553.5,2321.1023,4.195,0.000464386
9.8674,556,2331.5859,4.195,0.000466484
9.8676,555,2327.3926,4.195,0.000465645
9.8678,534,2238.7952,4.195,0.000448026
9.868,553,2319.0056,4.195,0.000463967
9.8682,557.5,2337.3188,4.195,0.000467742
9.8684,556.5,2333.6829,4.195,0.000466904
9.8686,536,2247.1802,4.195,0.000449704
9.8688,551.5,2312.1638,4.195,0.000462708
9.869,555,2327.3926,4.195,0.000465645
9.8692,556,2331.8638,4.195,0.000466484
9.8694,526.5,2207.8777,4.195,0.000441733
9.8696,518.5,2174.3298,4.195,0.000435021
9.8698,528,2213.1121,4.195,0.000442992
9.87,573.5,2404.9722,4.195,0.000481167
9.8702,521.5,2187.1709,4.195,0.000437538
9.8704,570.5,2391.8213,4.195,0.000478649
9.8706,646,2708.355,4.195,0.000541994
9.8708,639,2679.6465,4.195,0.000536121
9.871,698.5,2929.1597,4.195,0.000586041
9.8712,652.5,2736.585,4.195,0.000547447
9.8714,544,2280.72,4.195,0.000456416
9.8716,554,2323.199,4.195,0.000464806
9.8718,563,2360.3777,4.195,0.000472357
9.872,483.5,2027.5573,4.195,0.000405656
9.8722,406.5,1704.6577,4.195,0.000341054
9.8724,400,1677.4,4.195,0.0003356
9.8726,399,1673.2065,4.195,0.000334761
9.8728,408,1710.948,4.195,0.000342312
9.873,446.5,1872.3978,4.195,0.000374614
9.8732,449,1882.8815,4.195,0.000376711
9.8734,444.5,1864.2329,4.195,0.000372935
9.8736,423,1773.4275,4.195,0.000354897
9.8738,438.5,1838.8497,4.195,0.000367902
9.874,444,1861.9141,4.195,0.000372516
9.8742,444,1862.1359,4.195,0.000372516
9.8744,425,1782.2375,4.195,0.000356575
9.8746,435,1824.1725,4.195,0.000364965
9.8748,444.5,1864.0107,4.195,0.000372935
9.875,444.5,1864.0107,4.195,0.000372935
9.8752,428,1794.818,4.195,0.000359092
9.8754,432,1811.592,4.195,0.000362448
9.8756,443.5,1859.8173,4.195,0.000372096
9.8758,444,1861.4701,4.195,0.000372516
9.876,430.5,1805.3018,4.195,0.00036119
9.8762,429,1798.5825,4.195,0.000359931
9.8764,443,1857.7205,4.195,0.000371677
9.8766,444.5,1864.0107,4.195,0.000372935
9.8768,434,1819.979,4.195,0.000364126
9.877,426,1786.431,4.195,0.000357414
9.8772,443,1857.7205,4.195,0.000371677
9.8774,442.5,1855.6238,4.195,0.000371257
9.8776,434,1819.545,4.195,0.000364126
9.8778,416.5,1746.5928,4.195,0.000349443
9.878,367.5,1541.6626,4.195,0.000308332
9.8782,367,1539.0145,4.195,0.000307913
9.8784,362,1518.047,4.195,0.000303718
9.8786,345,1446.4126,4.195,0.000289455
9.8788,366,1535.0039,4.195,0.000307074
9.879,366,1534.821,4.195,0.000307074
9.8792,363.5,1524.5189,4.195,0.000304976
9.8794,343.5,1440.4673,4.195,0.000288196
9.8796,369.5,1549.4983,4.195,0.00031001
9.8798,359.5,1507.5632,4.195,0.000301621
9.88,448,1878.688,4.195,0.000375872
9.8802,503,2108.8276,4.195,0.000422017
9.8804,544,2281.2639,4.195,0.000456416
9.8806,537,2250.8357,4.195,0.000450543
9.8808,639.5,2681.7432,4.195,0.00053654
9.881,670,2809.645,4.195,0.00056213
9.8812,702.5,2945.9338,4.195,0.000589397
9.8814,737,3090.9778,4.195,0.000618343
9.8816,686,2876.0552,4.195,0.000575554
9.8818,689,2889.3215,4.195,0.000578071
9.882,703,2948.3818,4.195,0.000589817
9.8822,644,2699.97,4.195,0.000540316
9.8824,685.5,2874.9868,4.195,0.000575134
9.8826,612.5,2567.9062,4.195,0.000513887
9.8828,585.5,2456.1726,4.195,0.000491234
9.883,470,1970.9451,4.195,0.00039433
9.8832,459,1924.8165,4.195,0.000385101
9.8834,444,1861.9141,4.195,0.000372516
9.8836,439,1840.9465,4.195,0.000368321
9.8838,466,1954.171,4.195,0.000390974
9.884,475,1991.9125,4.195,0.000398525
9.8842,457.5,1918.5262,4.195,0.000383842
9.8844,447.5,1876.5913,4.195,0.000375453
9.8846,470,1970.4751,4.195,0.00039433
9.8848,495,2075.7825,4.195,0.000415305
9.885,503,2108.8276,4.195,0.000422017
9.8852,488.5,2048.5247,4.195,0.000409852
9.8854,511,2142.8784,4.195,0.000428729
9.8856,495.5,2077.8792,4.195,0.000415724
9.8858,458.5,1922.7197,4.195,0.000384681
9.886,425,1782.2375,4.195,0.000356575
9.8862,434.5,1822.0758,4.195,0.000364545
9.8864,445.5,1867.7588,4.195,0.000373774
9.8866,432.5,1813.6887,4.195,0.000362867
9.8868,408,1710.54,4.195,0.000342312
9.887,426.5,1788.5277,4.195,0.000357833
9.8872,430,1803.2051,4.195,0.00036077
9.8874,423.5,1775.9473,4.195,0.000355317
9.8876,406.5,1704.6577,4.195,0.000341053
9.8878,433.5,1817.4489,4.195,0.000363706
9.888,522.5,2190.0588,4.195,0.000438377
9.8882,569.5,2389.0525,4.195,0.000477811
9.8884,443.5,1860.0389,4.195,0.000372096
9.8886,400.5,1679.4968,4.195,0.000336019
9.8888,367,1539.932,4.195,0.000307913
9.889,264,1107.084,4.195,0.000221496
9.8892,243.5,1021.1172,4.195,0.000204296
9.8894,263.5,1104.9873,4.195,0.000221076
9.8896,292,1224.6479,4.195,0.000244988
9.8898,290.5,1217.9213,4.195,0.00024373
9.89,347,1454.7975,4.195,0.000291133
9.8902,422,1769.2351,4.195,0.000354058
9.8904,452.5,1897.5587,4.195,0.000379647
9.8906,391,1639.6586,4.195,0.000328049
9.8908,368,1543.208,4.195,0.000308752
9.891,332,1391.91,4.195,0.000278548
9.8912,375.5,1574.6593,4.195,0.000315045
9.8914,396.5,1663.3176,4.195,0.000332663
9.8916,372.5,1562.2649,4.195,0.000312527
9.8918,330.5,1385.9518,4.195,0.000277289
9.892,355,1488.6925,4.195,0.000297845
9.8922,394.5,1654.3358,4.195,0.000330985
9.8924,384.5,1612.4008,4.195,0.000322595
9.8926,337,1413.2095,4.195,0.000282743
9.8928,281.5,1180.4702,4.195,0.000236179
9.893,284.5,1193.193,4.195,0.000238695
9.8932,284.5,1193.0508,4.195,0.000238695
9.8934,267.5,1121.8949,4.195,0.000224432
9.8936,273.5,1147.059,4.195,0.000229467
9.8938,285,1195.2899,4.195,0.000239115
9.894,284.5,1193.193,4.195,0.000238695
9.8942,270,1132.3799,4.195,0.00022653
9.8944,270,1132.245,4.195,0.00022653
9.8946,284,1191.0959,4.195,0.000238276
9.8948,284,1190.954,4.195,0.000238276
9.895,272,1141.04,4.195,0.000228208
9.8952,267.5,1121.7612,4.195,0.000224432
9.8954,284,1190.954,4.195,0.000238276
9.8956,284,1190.954,4.195,0.000238276
9.8958,275.5,1155.3092,4.195,0.000231145
9.896,265.5,1113.3743,4.195,0.000222754
9.8962,284,1190.954,4.195,0.000238276
9.8964,284,1190.954,4.195,0.000238276
9.8966,278.5,1167.8898,4.195,0.000233662
9.8968,263.5,1104.9873,4.195,0.000221076
9.897,295,1237.0825,4.195,0.000247505
9.8972,306,1283.2111,4.195,0.000513468
9.8976,304,1274.824,4.195,0.000255056
9.8978,306,1283.2111,4.195,0.000256734
9.898,304,1274.976,4.195,0.000255056
9.8982,283,1186.7605,4.195,0.000237437
9.8984,302.5,1268.6849,4.195,0.000253797
9.8986,311,1304.1785,4.195,0.000260929
9.8988,307,1287.4045,4.195,0.000257573
9.899,293,1228.4026,4.195,0.000245827
9.8992,309.5,1297.8883,4.195,0.00025967
9.8994,313.5,1314.6622,4.195,0.000263026
9.8996,310,1300.1399,4.195,0.00026009
9.8998,296,1241.276,4.195,0.000248344
9.9,300.5,1260.1467,4.195,0.000252119
9.9002,309.5,1297.8883,4.195,0.00025967
9.9004,313.5,1314.819,4.195,0.000263027
9.9006,297.5,1247.715,4.195,0.000249602
9.9008,299,1253.8566,4.195,0.000250861
9.901,312,1308.3721,4.195,0.000261768
9.9012,313,1312.5656,4.195,0.000262607
9.9014,300,1258.05,4.195,0.0002517
9.9016,297,1245.4695,4.195,0.000249183
9.9018,311,1304.1785,4.195,0.000260929
9.902,311,1304.1785,4.195,0.000260929
9.9022,299,1254.006,4.195,0.000250861
9.9024,270.5,1134.3418,4.195,0.000226949
9.9026,283.5,1188.9989,4.195,0.000237856
9.9028,284,1190.954,4.195,0.000238276
9.903,276.5,1159.5028,4.195,0.000231983
9.9032,263,1102.8905,4.195,0.000220657
9.9034,283.5,1188.8573,4.195,0.000237857
9.9036,284.5,1193.0508,4.195,0.000238695
9.9038,277.5,1163.835,4.195,0.000232822
9.904,261.5,1096.6002,4.195,0.000219398
9.9042,279,1169.9866,4.195,0.000234081
9.9044,281.5,1180.4702,4.195,0.000236178
9.9046,279.5,1172.0833,4.195,0.0002345
9.9048,263,1102.8905,4.195,0.000220657
9.905,252,1056.762,4.195,0.000211428
9.9052,240.5,1008.5367,4.195,0.000201779
9.9054,240,1006.5599,4.195,0.00020136
9.9056,240,1006.2,4.195,0.00020136
9.9058,274.5,1151.1157,4.195,0.000230306
9.906,289,1211.9215,4.195,0.000242471
9.9062,286,1199.3411,4.195,0.000239954
9.9064,271,1136.4385,4.195,0.000227369
9.9066,268,1123.858,4.195,0.000224852
9.9068,283.5,1188.8573,4.195,0.000237856
9.907,284,1191.0959,4.195,0.000238276
9.9072,273.5,1146.9222,4.195,0.000229467
9.9074,265.5,1113.3743,4.195,0.000222754
9.9076,283,1186.902,4.195,0.000237437
9.9078,283.5,1188.8573,4.195,0.000237856
9.908,277.5,1163.6963,4.195,0.000232823
9.9082,262.5,1100.7937,4.195,0.000220237
9.9084,282.5,1184.6638,4.195,0.000237017
9.9086,284,1190.954,4.195,0.000238276
9.9088,279,1169.9866,4.195,0.000234081
9.909,261.5,1096.6002,4.195,0.000219398
9.9092,281.5,1180.4702,4.195,0.000236178
9.9094,283,1186.902,4.195,0.000237437
9.9096,281,1178.0925,4.195,0.000235759
9.9098,268,1123.858,4.195,0.000224852
9.91,301.5,1264.491,4.195,0.000252958
9.9102,330,1383.525,4.195,0.00027687
9.9104,382.5,1603.6313,4.195,0.000320918
9.9106,365,1530.2626,4.195,0.000306235
9.9108,398.5,1671.1097,4.195,0.000334341
9.911,424,1778.0441,4.195,0.000355736
9.9112,406.5,1705.6741,4.195,0.000341054
9.9114,291,1220.3085,4.195,0.000244149
9.9116,275,1153.2125,4.195,0.000230725
9.9118,284,1191.0959,4.195,0.000238276
9.912,284,1190.954,4.195,0.000238276
9.9122,266.5,1117.7009,4.195,0.000223593
9.9124,271,1136.4385,4.195,0.000227369
9.9126,283,1186.902,4.195,0.000237437
9.9128,288.5,1209.8247,4.195,0.000242051
9.913,265,1111.2775,4.195,0.000222335
9.9132,268.5,1125.9547,4.195,0.000225271
9.9134,301,1262.2435,4.195,0.000252539
9.9136,323,1354.1775,4.195,0.000270997
9.9138,349,1464.0551,4.195,0.000292811
9.914,284,1190.954,4.195,0.000238276
9.9142,335,1404.8225,4.195,0.000281065
9.9144,337.5,1415.475,4.195,0.000283162
9.9146,296.5,1243.0763,4.195,0.000248763
9.9148,324,1358.694,4.195,0.000271836
9.915,313.5,1314.6622,4.195,0.000263027
9.9152,324.5,1360.4663,4.195,0.000272255
9.9154,340.5,1428.3976,4.195,0.000285679
9.9156,299,1252.9595,4.195,0.000250861
9.9158,412.5,1729.8187,4.195,0.000346087
9.916,403,1689.9805,4.195,0.000338117
9.9162,407,1706.3475,4.195,0.000341473
9.9164,419,1756.6576,4.195,0.000351541
9.9166,513.5,2152.8489,4.195,0.000430826
9.9168,520.5,2182.1963,4.195,0.000436699
9.917,547,2293.2976,4.195,0.000458933
9.9172,554,2322.645,4.195,0.000464806
9.9174,555.5,2329.4893,4.195,0.000466064
9.9176,557,2335.2227,4.195,0.000467323
9.9178,615,2579.0024,4.195,0.000515985
9.918,617,2588.3152,4.195,0.000517663
9.9182,440.5,1846.3558,4.195,0.000369579
9.9184,468.5,1963.7179,4.195,0.000393071
9.9186,503,2109.3306,4.195,0.000422017
9.9188,477.5,2002.3962,4.195,0.000400623
9.919,461.5,1935.3003,4.195,0.000387198
9.9192,479,2008.6865,4.195,0.000401881
9.9194,499.5,2094.1538,4.195,0.000419081
9.9196,511.5,2144.4639,4.195,0.000429148
9.9198,507.5,2127.6938,4.195,0.000425792
9.92,500.5,2098.8469,4.195,0.000419919
9.9202,487,2042.2345,4.195,0.000408593
9.9204,480,2012.88,4.195,0.00040272
9.9206,465,1949.9775,4.195,0.000390135
9.9208,451,1890.8175,4.195,0.000378389
9.921,426.5,1788.5277,4.195,0.000357834
9.9212,452,1895.462,4.195,0.000379228
9.9214,452.5,1897.5587,4.195,0.000379647
9.9216,381.5,1599.8203,4.195,0.000320078
9.9218,369.5,1549.6829,4.195,0.000310011
9.922,380.5,1595.6267,4.195,0.000319239
9.9222,374.5,1570.4658,4.195,0.000314205
9.9224,406.5,1704.6577,4.195,0.000341053
9.9226,417.5,1749.9513,4.195,0.000350283
9.9228,374.5,1570.653,4.195,0.000314205
9.923,292,1224.502,4.195,0.000244988
9.9232,348,1459.338,4.195,0.000291972
9.9234,399,1673.2065,4.195,0.000334761
9.9236,378.5,1587.429,4.195,0.000317561
9.9238,336,1409.016,4.195,0.000281904
9.924,271,1136.1675,4.195,0.000227369
9.9242,323.5,1356.5973,4.195,0.000271416
9.9244,329.5,1381.923,4.195,0.00027645
9.9246,298.5,1251.7598,4.195,0.000250441
9.9248,322,1350.307,4.195,0.000270158
9.925,312,1308.3721,4.195,0.000261768
9.9252,318,1333.533,4.195,0.000266802
9.9254,329.5,1381.4288,4.195,0.00027645
9.9256,383.5,1608.2073,4.195,0.000321757
9.9258,454.5,1906.1729,4.195,0.000381325
9.926,471,1975.3739,4.195,0.000395169
9.9262,426.5,1788.5277,4.195,0.000357833
9.9264,422.5,1771.3313,4.195,0.000354478
9.9266,469.5,1968.8483,4.195,0.00039391
9.9268,516,2163.3301,4.195,0.000432924
9.927,566.5,2375.6177,4.195,0.000475293
9.9272,519.5,2178.5232,4.195,0.000435861
9.9274,520,2180.8799,4.195,0.00043628
9.9276,448.5,1881.0089,4.195,0.000376291
9.9278,362.5,1520.1438,4.195,0.000304138
9.928,341,1429.9835,4.195,0.000286099
9.9282,368.5,1545.3048,4.195,0.000309171
9.9284,370,1551.2251,4.195,0.00031043
9.9286,434.5,1823.162,4.195,0.000364546
9.9288,348.5,1461.4348,4.195,0.000292391
9.929,343.5,1440.1238,4.195,0.000288196
