Time (s),Main Avg Current (mA),Main Avg Power (mW),,
6.7256,756,3169.53,4.195,0.000634284
6.7258,753.5,3159.8022,4.195,0.000632187
6.726,781,3275.5139,4.195,0.000655259
6.7262,707.5,2966.1938,4.195,0.000593592
6.7264,699,2931.2566,4.195,0.000586461
6.7266,664,2783.156,4.195,0.000557096
6.7268,702,2944.1877,4.195,0.000588978
6.727,726,3044.481,4.195,0.000609114
6.7272,777.5,3260.4463,4.195,0.000652323
6.7274,738,3094.803,4.195,0.000619182
6.7276,680,2851.5801,4.195,0.00057052
6.7278,653,2738.3555,4.195,0.000547867
6.728,669,2805.4514,4.195,0.000561291
6.7282,657.5,2756.5688,4.195,0.000551642
6.7284,660,2767.05,4.195,0.00055374
6.7286,673,2822.2256,4.195,0.000564647
6.7288,671,2813.1675,4.195,0.000562969
6.729,677,2838.9995,4.195,0.000568003
6.7292,757,3173.7227,4.195,0.000635123
6.7294,800.5,3356.0964,4.195,0.000671619
6.7296,773,3241.9619,4.195,0.000648547
6.7298,665.5,2790.1089,4.195,0.000558355
6.73,658.5,2761.4197,4.195,0.000552481
6.7302,669.5,2807.5483,4.195,0.000561711
6.7304,672,2818.032,4.195,0.000563808
6.7306,658.5,2760.1028,4.195,0.000552482
6.7308,651,2729.3176,4.195,0.000546189
6.731,685.5,2873.9587,4.195,0.000575135
6.7312,695.5,2916.5793,4.195,0.000583524
6.7314,688.5,2886.5364,4.195,0.000577652
6.7316,674,2826.4189,4.195,0.000565486
6.7318,694.5,2911.6914,4.195,0.000582686
6.732,694,2910.2891,4.195,0.000582266
6.7322,691.5,2899.8052,4.195,0.000580169
6.7324,668.5,2802.6863,4.195,0.000560871
6.7326,691.5,2899.8052,4.195,0.000580169
6.7328,699,2931.2566,4.195,0.000586461
6.733,694.5,2912.3857,4.195,0.000582686
6.7332,678.5,2844.6113,4.195,0.000569261
6.7334,699.5,2932.6538,4.195,0.000586881
6.7336,699,2931.2566,4.195,0.000586461
6.7338,694.5,2912.3857,4.195,0.000582686
6.734,676,2834.1301,4.195,0.000567164
6.7342,695,2913.7876,4.195,0.000583105
6.7344,698.5,2929.1597,4.195,0.000586042
6.7346,701.5,2941.7402,4.195,0.000588558
6.7348,702.5,2945.2314,4.195,0.000589398
6.735,692,2901.21,4.195,0.000580588
6.7352,704.5,2954.3208,4.195,0.000591076
6.7354,703.5,2950.1272,4.195,0.000590236
6.7356,687.5,2883.0312,4.195,0.000576813
6.7358,688,2885.1279,4.195,0.000577232
6.736,699,2931.2566,4.195,0.000586461
6.7362,700,2934.75,4.195,0.0005873
6.7364,684,2868.6958,4.195,0.000573876
6.7366,661,2771.9036,4.195,0.000554579
6.7368,674,2825.7451,4.195,0.000565486
6.737,669.5,2807.5483,4.195,0.00056171
6.7372,663.5,2781.7239,4.195,0.000556677
6.7374,654.5,2743.9912,4.195,0.000549125
6.7376,668.5,2802.6863,4.195,0.000560872
6.7378,669.5,2806.8789,4.195,0.000561711
6.738,665.5,2790.1089,4.195,0.000558354
6.7382,644.5,2702.7107,4.195,0.000540736
6.7384,665.5,2790.1089,4.195,0.000558354
6.7386,671,2813.1675,4.195,0.000562969
6.7388,678,2843.1931,4.195,0.000568842
6.739,697,2922.8696,4.195,0.000584783
6.7392,647.5,2716.2627,4.195,0.000543252
6.7394,531.5,2227.7825,4.195,0.000445929
6.7396,558.5,2342.9077,4.195,0.000468581
6.7398,431.5,1809.0638,4.195,0.000362029
6.74,474,1986.7711,4.195,0.000397686
6.7402,523.5,2194.7739,4.195,0.000439217
6.7404,474.5,1989.8158,4.195,0.000398105
6.7406,432.5,1813.2563,4.195,0.000362868
6.7408,509,2134.4915,4.195,0.000427051
6.741,539.5,2261.8538,4.195,0.000452641
6.7412,577,2419.6494,4.195,0.000484103
6.7414,601.5,2523.2927,4.195,0.000504659
6.7416,612.5,2567.9062,4.195,0.000513887
6.7418,582,2440.908,4.195,0.000488298
6.742,514,2155.459,4.195,0.000431246
6.7422,487,2042.9651,4.195,0.000408593
6.7424,326.5,1369.1777,4.195,0.000273934
6.7426,325,1363.0499,4.195,0.000272675
6.7428,347,1454.7975,4.195,0.000291133
6.743,339.5,1423.8629,4.195,0.00028484
6.7432,311,1303.5565,4.195,0.000260929
6.7434,393,1647.6526,4.195,0.000329727
6.7436,386.5,1620.7877,4.195,0.000324274
6.7438,432,1811.592,4.195,0.000362448
6.744,443,1857.9419,4.195,0.000371677
6.7442,429,1799.226,4.195,0.000359931
6.7444,394.5,1654.3358,4.195,0.000330986
6.7446,374,1568.369,4.195,0.000313786
6.7448,347,1455.1445,4.195,0.000291133
6.745,423.5,1776.5825,4.195,0.000355316
6.7452,404.5,1696.2708,4.195,0.000339376
6.7454,382,1602.4901,4.195,0.000320498
6.7456,336,1409.016,4.195,0.000281904
6.7458,338,1417.0651,4.195,0.000283582
6.746,367,1539.5651,4.195,0.000307913
6.7462,333.5,1398.1987,4.195,0.000279807
6.7464,421.5,1767.1388,4.195,0.000353638
6.7466,506,2122.6699,4.195,0.000424534
6.7468,441,1848.8926,4.195,0.000369999
6.747,451.5,1894.0426,4.195,0.000378809
6.7472,382.5,1604.5875,4.195,0.000320917
6.7474,357,1496.7225,4.195,0.000299523
6.7476,401,1681.5935,4.195,0.000336439
6.7478,422,1769.657,4.195,0.000354058
6.748,426,1786.6439,4.195,0.000357414
6.7482,368.5,1544.9363,4.195,0.000309172
6.7484,428,1794.818,4.195,0.000359092
6.7486,449.5,1884.5288,4.195,0.000377131
6.7488,493,2067.3955,4.195,0.000413627
6.749,506.5,2123.5012,4.195,0.000424954
6.7492,582.5,2442.1313,4.195,0.000488717
6.7494,611.5,2563.7139,4.195,0.000513049
6.7496,607.5,2546.9438,4.195,0.000509692
6.7498,581,2435.8425,4.195,0.000487459
6.75,602,2524.4871,4.195,0.000505078
6.7502,597.5,2505.0188,4.195,0.000501302
6.7504,593,2486.7456,4.195,0.000497527
6.7506,574,2406.4951,4.195,0.000481586
6.7508,594.5,2493.0359,4.195,0.000498786
6.751,598.5,2509.8098,4.195,0.000502141
6.7512,597.5,2505.6162,4.195,0.000501303
6.7514,577,2419.0725,4.195,0.000484103
6.7516,596.5,2500.8264,4.195,0.000500464
6.7518,600,2516.1001,4.195,0.0005034
6.752,599,2511.9065,4.195,0.000502561
6.7522,578,2423.2651,4.195,0.000484942
6.7524,593.5,2488.8423,4.195,0.000497947
6.7526,586.5,2459.4878,4.195,0.000492073
6.7528,570.5,2392.3918,4.195,0.00047865
6.753,551.5,2312.7153,4.195,0.000462708
6.7532,561.5,2354.6504,4.195,0.000471099
6.7534,571.5,2396.0139,4.195,0.000479488
6.7536,571.5,2396.5852,4.195,0.000479489
6.7538,554.5,2325.2957,4.195,0.000465225
6.754,558.5,2341.5112,4.195,0.000468582
6.7542,570,2390.2949,4.195,0.00047823
6.7544,571.5,2396.5852,4.195,0.000479488
6.7546,557,2335.7795,4.195,0.000467323
6.7548,578.5,2425.9397,4.195,0.000485361
6.755,575,2411.2625,4.195,0.000482425
6.7552,607.5,2546.9438,4.195,0.000509692
6.7554,687,2880.9346,4.195,0.000576393
6.7556,658,2757.02,4.195,0.000552062
6.7558,726,3044.481,4.195,0.000609114
6.756,671.5,2815.9353,4.195,0.000563388
6.7562,592,2481.96,4.195,0.000496688
6.7564,535.5,2245.0837,4.195,0.000449284
6.7566,573,2402.8755,4.195,0.000480747
6.7568,574.5,2409.1658,4.195,0.000482005
6.757,570.5,2392.3918,4.195,0.00047865
6.7572,549.5,2303.7788,4.195,0.00046103
6.7574,564.5,2367.2307,4.195,0.000473616
6.7576,570.5,2392.3918,4.195,0.000478649
6.7578,570.5,2392.3918,4.195,0.00047865
6.758,551.5,2312.1638,4.195,0.000462709
6.7582,562,2356.7471,4.195,0.000471518
6.7584,571.5,2396.0139,4.195,0.000479489
6.7586,571,2394.4885,4.195,0.000479069
6.7588,554.5,2324.7412,4.195,0.000465226
6.759,559.5,2346.2632,4.195,0.00046942
6.7592,570.5,2392.3918,4.195,0.00047865
6.7594,570.5,2391.8213,4.195,0.000478649
6.7596,557.5,2337.8762,4.195,0.000467743
6.7598,555.5,2329.4893,4.195,0.000466064
6.76,570.5,2391.8213,4.195,0.00047865
6.7602,571,2394.4885,4.195,0.000479069
6.7604,559,2343.6077,4.195,0.000469001
6.7606,553,2319.0056,4.195,0.000463967
6.7608,570,2390.2949,4.195,0.00047823
6.761,571.5,2396.5852,4.195,0.000479488
6.7612,563.5,2363.0374,4.195,0.000472777
6.7614,551,2310.0676,4.195,0.000462289
6.7616,569.5,2387.6289,4.195,0.000477811
6.7618,571.5,2396.5852,4.195,0.000479488
6.762,565.5,2371.4243,4.195,0.000474455
6.7622,549,2301.6826,4.195,0.000460611
6.7624,569.5,2387.6289,4.195,0.00047781
6.7626,571,2393.9175,4.195,0.000479069
6.7628,568.5,2384.0049,4.195,0.000476971
6.763,548,2297.49,4.195,0.000459772
6.7632,567,2377.7146,4.195,0.000475713
6.7634,571.5,2396.5852,4.195,0.000479489
6.7636,579.5,2429.5537,4.195,0.0004862
6.7638,538,2255.5649,4.195,0.000451382
6.764,571.5,2396.0139,4.195,0.000479488
6.7642,591.5,2480.4553,4.195,0.000496269
6.7644,593.5,2488.8423,4.195,0.000497946
6.7646,573.5,2404.9722,4.195,0.000481167
6.7648,609,2553.2327,4.195,0.000510951
6.765,607,2544.8477,4.195,0.000509273
6.7652,614,2574.1951,4.195,0.000515146
6.7654,600.5,2518.1968,4.195,0.00050382
6.7656,594,2490.345,4.195,0.000498366
6.7658,621,2604.1636,4.195,0.000521019
6.766,600.5,2518.1968,4.195,0.00050382
6.7662,590.5,2476.2617,4.195,0.000495429
6.7664,587.5,2463.6814,4.195,0.000492913
6.7666,593.5,2488.8423,4.195,0.000497946
6.7668,591,2478.3586,4.195,0.000495849
6.767,579.5,2430.1333,4.195,0.0004862
6.7672,566,2373.521,4.195,0.000474874
6.7674,583.5,2446.9072,4.195,0.000489556
6.7676,585.5,2455.2942,4.195,0.000491235
6.7678,577,2419.6494,4.195,0.000484103
6.768,565,2368.7625,4.195,0.000474035
6.7682,585,2453.1975,4.195,0.000490815
6.7684,584.5,2451.1008,4.195,0.000490396
6.7686,579.5,2430.1333,4.195,0.0004862
6.7688,564.5,2366.6663,4.195,0.000473616
6.769,581,2436.4236,4.195,0.000487459
6.7692,566,2373.521,4.195,0.000474874
6.7694,553,2319.0056,4.195,0.000463967
6.7696,532,2230.4102,4.195,0.000446348
6.7698,552.5,2316.3562,4.195,0.000463547
6.77,556,2331.5859,4.195,0.000466484
6.7702,553.5,2321.1023,4.195,0.000464387
6.7704,533,2234.6025,4.195,0.000447187
6.7706,550.5,2308.5217,4.195,0.00046187
6.7708,556,2331.03,4.195,0.000466484
6.771,553.5,2321.1023,4.195,0.000464387
6.7712,534.5,2240.8914,4.195,0.000448445
6.7714,545,2285.4575,4.195,0.000457255
6.7716,552.5,2316.9087,4.195,0.000463547
6.7718,552.5,2316.9087,4.195,0.000463548
6.772,540.5,2266.0464,4.195,0.000453479
6.7722,528,2214.168,4.195,0.000442992
6.7724,512,2147.072,4.195,0.000429568
6.7726,510.5,2140.7817,4.195,0.00042831
6.7728,510,2138.6851,4.195,0.00042789
6.773,532.5,2232.5063,4.195,0.000446768
6.7732,560.5,2349.8962,4.195,0.000470259
6.7734,560,2348.3601,4.195,0.00046984
6.7736,550,2306.425,4.195,0.00046145
6.7738,532,2230.9421,4.195,0.000446348
6.774,552,2314.812,4.195,0.000463128
6.7742,554.5,2324.7412,4.195,0.000465225
6.7744,552,2314.812,4.195,0.000463128
6.7746,532.5,2232.5063,4.195,0.000446767
6.7748,576,2415.4561,4.195,0.000483264
6.775,567.5,2379.8113,4.195,0.000476132
6.7752,566,2373.521,4.195,0.000474874
6.7754,537.5,2253.4688,4.195,0.000450962
6.7756,553,2319.0056,4.195,0.000463967
6.7758,572.5,2400.7788,4.195,0.000480327
6.776,561.5,2354.6504,4.195,0.000471099
6.7762,537.5,2253.4688,4.195,0.000450962
6.7764,552.5,2316.9087,4.195,0.000463548
6.7766,558,2339.415,4.195,0.000468162
6.7768,558.5,2342.0698,4.195,0.000468582
6.777,540.5,2266.5867,4.195,0.000453479
6.7772,548,2298.0381,4.195,0.000459772
6.7774,559.5,2346.2632,4.195,0.00046942
6.7776,564,2365.134,4.195,0.000473196
6.7778,558.5,2342.0698,4.195,0.000468581
6.778,550.5,2307.9712,4.195,0.00046187
6.7782,567.5,2379.2439,4.195,0.000476133
6.7784,568.5,2384.0049,4.195,0.000476971
6.7786,569.5,2388.1982,4.195,0.000477811
6.7788,589,2469.3826,4.195,0.000494171
6.779,611,2561.6177,4.195,0.000512629
6.7792,610.5,2559.5212,4.195,0.000512209
6.7794,608.5,2551.7449,4.195,0.000510532
6.7796,594.5,2493.0359,4.195,0.000498785
6.7798,611.5,2564.3252,4.195,0.000513049
6.78,612,2566.4221,4.195,0.000513468
6.7802,605,2536.4626,4.195,0.000507595
6.7804,589.5,2471.4788,4.195,0.00049459
6.7806,622,2607.7351,4.195,0.000521858
6.7808,634,2658.679,4.195,0.000531926
6.781,630,2641.905,4.195,0.00052857
6.7812,611,2561.6177,4.195,0.000512629
6.7814,630.5,2643.3713,4.195,0.00052899
6.7816,645.5,2706.9043,4.195,0.000541574
6.7818,620,2599.3501,4.195,0.00052018
6.782,611.5,2563.7139,4.195,0.000513048
6.7822,632,2650.292,4.195,0.000530248
6.7824,637.5,2672.7188,4.195,0.000534863
6.7826,635,2662.8726,4.195,0.000532765
6.7828,620,2599.97,4.195,0.00052018
6.783,635,2662.8726,4.195,0.000532765
6.7832,641.5,2689.4888,4.195,0.000538219
6.7834,639.5,2681.7432,4.195,0.00053654
6.7836,619,2595.1575,4.195,0.000519341
6.7838,628,2633.5181,4.195,0.000526892
6.784,637.5,2672.7188,4.195,0.000534863
6.7842,642,2691.585,4.195,0.000538638
6.7844,625,2620.3125,4.195,0.000524375
6.7846,628,2632.8901,4.195,0.000526892
6.7848,656.5,2752.3762,4.195,0.000550804
6.785,644.5,2702.0664,4.195,0.000540735
6.7852,630,2641.2751,4.195,0.00052857
6.7854,627,2628.6975,4.195,0.000526053
6.7856,636,2667.0659,4.195,0.000533604
6.7858,615.5,2581.0994,4.195,0.000516404
6.786,602.5,2525.9812,4.195,0.000505498
6.7862,593,2486.7456,4.195,0.000497527
6.7864,614,2574.8091,4.195,0.000515146
6.7866,620.5,2601.4463,4.195,0.0005206
6.7868,633,2653.8525,4.195,0.000531087
6.787,686,2875.3691,4.195,0.000575554
6.7872,734.5,3079.3914,4.195,0.000616245
6.7874,771.5,3235.2854,4.195,0.000647289
6.7876,803,3368.5852,4.195,0.000673717
6.7878,673,2822.2256,4.195,0.000564647
6.788,715.5,3000.4492,4.195,0.000600304
6.7882,721.5,3025.6104,4.195,0.000605339
6.7884,725.5,3042.3843,4.195,0.000608694
6.7886,708.5,2970.3862,4.195,0.000594432
6.7888,766.5,3214.3179,4.195,0.000643093
6.789,693,2905.4026,4.195,0.000581427
6.7892,686.5,2878.1514,4.195,0.000575973
6.7894,686,2876.0552,4.195,0.000575554
6.7896,724.5,3037.4663,4.195,0.000607855
6.7898,745.5,3126.2544,4.195,0.000625475
6.79,736.5,3088.5127,4.195,0.000617923
6.7902,724,3035.3701,4.195,0.000607436
6.7904,719.5,3016.5039,4.195,0.000603661
6.7906,735.5,3084.6868,4.195,0.000617084
6.7908,732.5,3071.0063,4.195,0.000614568
6.791,726,3043.7551,4.195,0.000609114
6.7912,719,3015.1265,4.195,0.000603241
6.7914,735.5,3083.5837,4.195,0.000617084
6.7916,734,3077.2952,4.195,0.000615826
6.7918,728.5,3054.2363,4.195,0.000611211
6.792,715.5,2999.7339,4.195,0.000600305
6.7922,737.5,3092.7063,4.195,0.000618762
6.7924,737,3090.6096,4.195,0.000618343
6.7926,727.5,3050.7712,4.195,0.000610372
6.7928,715.5,2999.7339,4.195,0.000600305
6.793,735,3081.4875,4.195,0.000616665
6.7932,737.5,3092.7063,4.195,0.000618763
6.7934,731.5,3067.5452,4.195,0.000613728
6.7936,713.5,2991.3489,4.195,0.000598627
6.7938,733.5,3075.9324,4.195,0.000615406
6.794,735,3082.2224,4.195,0.000616665
6.7942,736,3086.416,4.195,0.000617504
6.7944,716,3001.8301,4.195,0.000600724
6.7946,731.5,3067.5452,4.195,0.000613729
6.7948,747,3132.5444,4.195,0.000626733
6.795,739,3098.9966,4.195,0.000620021
6.7952,719,3015.1265,4.195,0.000603241
6.7954,729,3057.0615,4.195,0.000611631
6.7956,734.5,3079.3914,4.195,0.000616245
6.7958,739.5,3101.0933,4.195,0.000620441
6.796,720.5,3020.6963,4.195,0.000604499
6.7962,727.5,3050.0439,4.195,0.000610373
6.7964,739,3098.2576,4.195,0.000620021
6.7966,737,3089.8726,4.195,0.000618343
6.7968,722.5,3029.8037,4.195,0.000606177
6.797,722,3027.707,4.195,0.000605758
6.7972,756,3170.2861,4.195,0.000634284
6.7974,770.5,3229.5508,4.195,0.00064645
6.7976,743,3116.1418,4.195,0.000623377
6.7978,602.5,2526.5837,4.195,0.000505498
6.798,610,2557.425,4.195,0.00051179
6.7982,644.5,2703.6775,4.195,0.000540736
6.7984,563.5,2362.4739,4.195,0.000472777
6.7986,601.5,2522.3904,4.195,0.000504658
6.7988,637,2670.6226,4.195,0.000534443
6.799,609,2553.8416,4.195,0.000510951
6.7992,575.5,2412.7839,4.195,0.000482845
6.7994,604.5,2535.2729,4.195,0.000507175
6.7996,546,2289.6511,4.195,0.000458094
6.7998,501,2100.9436,4.195,0.000420339
6.8,486.5,2040.8676,4.195,0.000408174
6.8002,418.5,1754.5613,4.195,0.000351121
6.8004,511,2142.3674,4.195,0.000428729
6.8006,526.5,2207.8777,4.195,0.000441733
6.8008,433.5,1818.5326,4.195,0.000363707
6.801,414,1735.6951,4.195,0.000347346
6.8012,493.5,2068.9988,4.195,0.000414047
6.8014,495.5,2077.8792,4.195,0.000415724
6.8016,489,2051.844,4.195,0.000410271
6.8018,417,1748.6896,4.195,0.000349863
6.802,396.5,1661.3351,4.195,0.000332664
6.8022,489,2050.866,4.195,0.000410271
6.8024,475,1991.9125,4.195,0.000398525
6.8026,477,2000.2996,4.195,0.000400203
6.8028,471,1975.8451,4.195,0.000395169
6.803,405,1698.3676,4.195,0.000339795
6.8032,405.5,1700.4642,4.195,0.000340214
6.8034,461.5,1935.9926,4.195,0.000387199
6.8036,441,1849.3335,4.195,0.000369999
6.8038,440.5,1846.7963,4.195,0.00036958
6.804,476.5,1998.4409,4.195,0.000399783
6.8042,444.5,1864.0107,4.195,0.000372936
6.8044,385,1614.1125,4.195,0.000323015
6.8046,414.5,1737.7913,4.195,0.000347766
6.8048,508.5,2131.3777,4.195,0.000426631
6.805,553,2319.0056,4.195,0.000463967
6.8052,568,2381.3401,4.195,0.000476552
6.8054,597.5,2505.9148,4.195,0.000501303
6.8056,567.5,2379.8113,4.195,0.000476132
6.8058,538.5,2257.6614,4.195,0.000451802
6.806,581,2436.4236,4.195,0.000487459
6.8062,566.5,2375.6177,4.195,0.000475294
6.8064,565.5,2371.4243,4.195,0.000474455
6.8066,492.5,2066.0376,4.195,0.000413207
6.8068,402,1685.385,4.195,0.000337278
6.807,444.5,1864.0107,4.195,0.000372935
6.8072,449,1882.4325,4.195,0.000376711
6.8074,505.5,2120.0669,4.195,0.000424114
6.8076,525,2201.5874,4.195,0.000440475
6.8078,534.5,2240.8914,4.195,0.000448445
6.808,561,2352.5535,4.195,0.000470679
6.8082,572.5,2400.2063,4.195,0.000480327
6.8084,571.5,2396.0139,4.195,0.000479489
6.8086,617.5,2589.4863,4.195,0.000518082
6.8088,604,2532.27,4.195,0.000506756
6.809,615.5,2581.0994,4.195,0.000516404
6.8092,605,2536.4626,4.195,0.000507595
6.8094,599,2511.3076,4.195,0.000502561
6.8096,611,2561.6177,4.195,0.000512629
6.8098,602,2524.4871,4.195,0.000505078
6.81,582,2440.908,4.195,0.000488298
6.8102,568,2381.3401,4.195,0.000476552
6.8104,591.5,2480.4553,4.195,0.000496269
6.8106,590.5,2476.2617,4.195,0.00049543
6.8108,585,2452.6125,4.195,0.000490815
6.811,568.5,2383.4363,4.195,0.000476972
6.8112,588.5,2467.2864,4.195,0.000493751
6.8114,591,2478.3586,4.195,0.000495849
6.8116,586.5,2459.4878,4.195,0.000492073
6.8118,567.5,2379.2439,4.195,0.000476133
6.812,588,2465.1902,4.195,0.000493332
6.8122,590.5,2475.6714,4.195,0.00049543
6.8124,589.5,2472.0684,4.195,0.00049459
6.8126,568,2381.908,4.195,0.000476552
6.8128,585,2453.1975,4.195,0.000490815
6.813,591.5,2479.8638,4.195,0.000496269
6.8132,591,2478.3586,4.195,0.000495849
6.8134,570.5,2392.3918,4.195,0.00047865
6.8136,587,2461.5845,4.195,0.000492493
6.8138,612,2566.4221,4.195,0.000513468
6.814,614,2574.8091,4.195,0.000515146
6.8142,595.5,2497.2292,4.195,0.000499625
6.8144,602,2524.4871,4.195,0.000505078
6.8146,613,2570.0027,4.195,0.000514307
6.8148,616,2583.196,4.195,0.000516824
6.815,604.5,2534.3662,4.195,0.000507175
6.8152,599.5,2513.4038,4.195,0.000502981
6.8154,618.5,2593.6797,4.195,0.000518921
6.8156,617.5,2588.8689,4.195,0.000518083
6.8158,608,2549.04,4.195,0.000510112
6.816,606.5,2542.7512,4.195,0.000508854
6.8162,625.5,2623.0342,4.195,0.000524794
6.8164,618.5,2593.6797,4.195,0.000518922
6.8166,611,2562.2285,4.195,0.000512629
6.8168,598,2507.115,4.195,0.000501722
6.817,617.5,2588.8689,4.195,0.000518082
6.8172,621.5,2606.2603,4.195,0.000521439
6.8174,615,2579.0024,4.195,0.000515985
6.8176,610.5,2559.5212,4.195,0.00051221
6.8178,607.5,2546.9438,4.195,0.000509692
6.818,621.5,2605.6389,4.195,0.000521439
6.8182,617.5,2588.8689,4.195,0.000518082
6.8184,598,2507.7131,4.195,0.000501722
6.8186,618.5,2593.0613,4.195,0.000518922
6.8188,619.5,2597.8733,4.195,0.00051976
6.819,617.5,2589.4863,4.195,0.000518083
6.8192,584.5,2450.5164,4.195,0.000490395
6.8194,587,2461.5845,4.195,0.000492493
6.8196,591,2478.3586,4.195,0.000495849
6.8198,592.5,2484.6487,4.195,0.000497108
6.82,570,2390.2949,4.195,0.00047823
6.8202,584.5,2451.1008,4.195,0.000490396
6.8204,592.5,2484.6487,4.195,0.000497107
6.8206,590,2474.165,4.195,0.00049501
6.8208,572.5,2400.7788,4.195,0.000480327
6.821,579,2428.0366,4.195,0.000485781
6.8212,588,2465.7781,4.195,0.000493332
6.8214,589.5,2472.0684,4.195,0.000494591
6.8216,577.5,2421.1687,4.195,0.000484522
6.8218,564,2365.134,4.195,0.000473196
6.822,549.5,2304.3284,4.195,0.00046103
6.8222,546.5,2291.7478,4.195,0.000458514
6.8224,546,2289.6511,4.195,0.000458094
6.8226,563.5,2362.4739,4.195,0.000472776
6.8228,595.5,2497.2292,4.195,0.000499625
6.823,596,2499.3259,4.195,0.000500044
6.8232,589.5,2472.0684,4.195,0.000494591
6.8234,569,2385.5325,4.195,0.000477391
6.8236,590,2474.165,4.195,0.00049501
6.8238,591.5,2480.4553,4.195,0.000496268
6.824,589.5,2472.0684,4.195,0.000494591
6.8242,569.5,2387.6289,4.195,0.00047781
6.8244,588,2465.7781,4.195,0.000493332
6.8246,591.5,2479.8638,4.195,0.000496268
6.8248,605,2537.0676,4.195,0.000507595
6.825,582,2440.0352,4.195,0.000488298
6.8252,590.5,2475.6714,4.195,0.00049543
6.8254,604.5,2534.3662,4.195,0.000507175
6.8256,593,2486.7456,4.195,0.000497527
6.8258,574,2406.4951,4.195,0.000481586
6.826,582.5,2442.7139,4.195,0.000488718
6.8262,591.5,2480.4553,4.195,0.000496268
6.8264,592,2482.552,4.195,0.000496688
6.8266,576,2415.4561,4.195,0.000483264
6.8268,579,2428.0366,4.195,0.000485781
6.827,592,2481.96,4.195,0.000496688
6.8272,591.5,2479.8638,4.195,0.000496268
6.8274,579.5,2430.1333,4.195,0.000486201
6.8276,575.5,2413.3594,4.195,0.000482844
6.8278,591,2477.7676,4.195,0.000495849
6.828,592,2482.552,4.195,0.000496688
6.8282,583,2444.2275,4.195,0.000489137
6.8284,572,2398.1101,4.195,0.000479908
6.8286,591,2477.7676,4.195,0.000495849
6.8288,592,2482.552,4.195,0.000496688
6.829,585,2453.1975,4.195,0.000490815
6.8292,570,2390.2949,4.195,0.00047823
6.8294,590.5,2476.2617,4.195,0.00049543
6.8296,592,2482.552,4.195,0.000496688
6.8298,587,2461.5845,4.195,0.000492493
6.83,569,2385.5325,4.195,0.000477391
6.8302,599.5,2513.4038,4.195,0.000502981
6.8304,613.5,2572.7122,4.195,0.000514726
6.8306,612,2566.4221,4.195,0.000513468
6.8308,592.5,2484.0564,4.195,0.000497108
6.831,610.5,2560.1318,4.195,0.000512209
6.8312,614.5,2576.9058,4.195,0.000515566
6.8314,613.5,2572.7122,4.195,0.000514726
6.8316,593,2486.1526,4.195,0.000497527
6.8318,607.5,2547.5513,4.195,0.000509692
6.832,618,2591.583,4.195,0.000518502
6.8322,617,2587.3894,4.195,0.000517663
6.8324,602.5,2525.9812,4.195,0.000505498
6.8326,613,2570.6155,4.195,0.000514307
6.8328,623,2611.9275,4.195,0.000522697
6.833,617,2587.3894,4.195,0.000517663
6.8332,600,2515.5,4.195,0.0005034
6.8334,603,2528.0776,4.195,0.000505917
6.8336,616.5,2585.2927,4.195,0.000517244
6.8338,621.5,2606.2603,4.195,0.000521438
6.834,608,2549.6479,4.195,0.000510112
6.8342,605,2536.4626,4.195,0.000507595
6.8344,621.5,2606.2603,4.195,0.000521439
6.8346,621.5,2605.6389,4.195,0.000521439
6.8348,619,2595.7766,4.195,0.000519341
6.835,604.5,2534.3662,4.195,0.000507176
6.8352,620.5,2601.4463,4.195,0.000520599
6.8354,622,2608.3569,4.195,0.000521858
6.8356,623.5,2614.6472,4.195,0.000523116
6.8358,569.5,2388.1982,4.195,0.000477811
6.836,591.5,2480.4553,4.195,0.000496268
6.8362,592.5,2484.0564,4.195,0.000497108
6.8364,587.5,2463.0938,4.195,0.000492912
6.8366,569.5,2387.6289,4.195,0.000477811
6.8368,590.5,2476.2617,4.195,0.000495429
6.837,592,2481.96,4.195,0.000496688
6.8372,587.5,2463.6814,4.195,0.000492912
6.8374,569,2385.5325,4.195,0.000477391
6.8376,586.5,2458.9014,4.195,0.000492073
6.8378,590.5,2476.2617,4.195,0.00049543
6.838,589.5,2471.4788,4.195,0.00049459
6.8382,573,2402.3025,4.195,0.000480747
6.8384,561,2352.5535,4.195,0.000470679
6.8386,548,2298.0381,4.195,0.000459772
6.8388,548.5,2299.5864,4.195,0.000460192
6.839,546.5,2291.2014,4.195,0.000458513
6.8392,578,2423.843,4.195,0.000484942
6.8394,598.5,2509.8098,4.195,0.000502141
6.8396,595.5,2497.2292,4.195,0.000499625
6.8398,581.5,2438.5203,4.195,0.000487878
6.84,573.5,2404.3989,4.195,0.000481167
6.8402,591,2478.3586,4.195,0.000495849
6.8404,592,2482.552,4.195,0.000496688
6.8406,584.5,2451.1008,4.195,0.000490395
6.8408,571.5,2396.0139,4.195,0.000479489
6.841,591,2477.7676,4.195,0.000495849
6.8412,592.5,2484.6487,4.195,0.000497108
6.8414,587.5,2463.0938,4.195,0.000492912
6.8416,569.5,2387.6289,4.195,0.000477811
6.8418,591,2478.3586,4.195,0.000495849
6.842,593,2486.7456,4.195,0.000497527
6.8422,589.5,2472.0684,4.195,0.00049459
6.8424,569.5,2387.6289,4.195,0.000477811
6.8426,589,2469.3826,4.195,0.000494171
6.8428,592.5,2484.6487,4.195,0.000497107
