Time (s),Main Avg Current (mA),Main Avg Power (mW),,
5.2262,757,3174.4795,4.195,0.000635123
5.2264,756.5,3171.6262,4.195,0.000634704
5.2266,746.5,3130.4478,4.195,0.000626313
5.2268,736,3085.6802,4.195,0.000617504
5.227,760.5,3189.1567,4.195,0.000638059
5.2272,763,3199.6406,4.195,0.000640157
5.2274,753,3156.9526,4.195,0.000631767
5.2276,731,3064.7175,4.195,0.000613309
5.2278,753.5,3159.0488,4.195,0.000632186
5.228,758.5,3180.7698,4.195,0.000636382
5.2282,760.5,3189.1567,4.195,0.000638059
5.2284,736,3085.6802,4.195,0.000617504
5.2286,752,3153.512,4.195,0.000630928
5.2288,757,3174.4795,4.195,0.000635123
5.229,755.5,3168.1892,4.195,0.000633864
5.2292,737.5,3092.7063,4.195,0.000618763
5.2294,758.5,3180.0112,4.195,0.000636381
5.2296,792.5,3322.5564,4.195,0.000664908
5.2298,781.5,3276.4387,4.195,0.000655679
5.23,875,3668.4375,4.195,0.000734125
5.2302,871.5,3653.7639,4.195,0.000731189
5.2304,877.5,3678.9189,4.195,0.000736222
5.2306,890,3732.2151,4.195,0.00074671
5.2308,870,3648.345,4.195,0.00072993
5.231,862.5,3616.8938,4.195,0.000723638
5.2312,873,3660.9255,4.195,0.000732447
5.2314,874.5,3667.2158,4.195,0.000733706
5.2316,864,3622.3201,4.195,0.000724896
5.2318,860.5,3607.6462,4.195,0.00072196
5.232,876,3673.5061,4.195,0.000734964
5.2322,878.5,3683.9897,4.195,0.000737062
5.2324,867,3635.7646,4.195,0.000727413
5.2326,854.5,3583.3457,4.195,0.000716926
5.2328,877.5,3679.7964,4.195,0.000736222
5.233,880,3690.28,4.195,0.00073832
5.2332,871,3652.5386,4.195,0.000730769
5.2334,858,3597.165,4.195,0.000719862
5.2336,876,3673.5061,4.195,0.000734964
5.2338,873.5,3662.1489,4.195,0.000732867
5.234,872.5,3658.8289,4.195,0.000732028
5.2342,854,3580.395,4.195,0.000716506
5.2344,870,3648.345,4.195,0.00072993
5.2346,895,3752.2876,4.195,0.000750905
5.2348,875.5,3671.4092,4.195,0.000734545
5.235,854,3580.395,4.195,0.000716506
5.2352,876.5,3674.7263,4.195,0.000735384
5.2354,879.5,3687.304,4.195,0.0007379
5.2356,880,3690.28,4.195,0.00073832
5.2358,866.5,3634.1008,4.195,0.000726993
5.236,822.5,3449.5647,4.195,0.000690078
5.2362,692.5,2903.3064,4.195,0.000581007
5.2364,681.5,2857.8704,4.195,0.000571779
5.2366,679,2846.7075,4.195,0.000569681
5.2368,663.5,2782.3872,4.195,0.000556677
5.237,606,2541.261,4.195,0.000508434
5.2372,619,2595.7766,4.195,0.000519341
5.2374,688.5,2887.2249,4.195,0.000577651
5.2376,628,2632.8901,4.195,0.000526892
5.2378,629.5,2639.8083,4.195,0.000528151
5.238,638.5,2677.5498,4.195,0.000535701
5.2382,600,2515.5,4.195,0.0005034
5.2384,654,2742.5491,4.195,0.000548706
5.2386,685,2871.8625,4.195,0.000574715
5.2388,697,2922.1726,4.195,0.000584783
5.239,704,2953.28,4.195,0.000590656
5.2392,629,2637.7114,4.195,0.000527731
5.2394,618.5,2593.6797,4.195,0.000518922
5.2396,603,2528.6804,4.195,0.000505917
5.2398,569,2386.1016,4.195,0.000477391
5.24,538,2255.5649,4.195,0.000451382
5.2402,541,2268.6836,4.195,0.000453899
5.2404,571.5,2396.0139,4.195,0.000479488
5.2406,668.5,2803.689,4.195,0.000560872
5.2408,598.5,2509.8098,4.195,0.000502141
5.241,524.5,2199.4907,4.195,0.000440056
5.2412,519.5,2178.0039,4.195,0.00043586
5.2414,526.5,2207.8777,4.195,0.000441734
5.2416,525.5,2203.1587,4.195,0.000440894
5.2418,579.5,2430.1333,4.195,0.000486201
5.242,586.5,2458.9014,4.195,0.000492074
5.2422,594,2491.8301,4.195,0.000498366
5.2424,529,2217.8325,4.195,0.000443831
5.2426,543,2277.0706,4.195,0.000455577
5.2428,575,2410.6875,4.195,0.000482425
5.243,581.5,2438.8108,4.195,0.000487878
5.2432,515.5,2161.2339,4.195,0.000432505
5.2434,531.5,2229.1108,4.195,0.000445928
5.2436,463,1941.5906,4.195,0.000388457
5.2438,434.5,1821.6414,4.195,0.000364545
5.244,483.5,2027.5573,4.195,0.000405657
5.2442,480,2012.88,4.195,0.00040272
5.2444,480,2012.88,4.195,0.00040272
5.2446,480.5,2014.9768,4.195,0.000403139
5.2448,448.5,1880.3363,4.195,0.000376292
5.245,443,1857.7205,4.195,0.000371677
5.2452,453.5,1901.7523,4.195,0.000380487
5.2454,446,1869.8551,4.195,0.000374194
5.2456,465,1950.2098,4.195,0.000390135
5.2458,442,1853.0851,4.195,0.000370838
5.246,469,1966.7515,4.195,0.000393491
5.2462,472,1979.332,4.195,0.000396008
5.2464,480,2012.88,4.195,0.00040272
5.2466,521.5,2186.9102,4.195,0.000437539
5.2468,513,2151.2656,4.195,0.000430407
5.247,517,2167.5225,4.195,0.000433763
5.2472,541,2269.4951,4.195,0.000453899
5.2474,512.5,2148.1438,4.195,0.000429988
5.2476,621.5,2605.6389,4.195,0.000521438
5.2478,647.5,2715.2913,4.195,0.000543253
5.248,597,2502.9226,4.195,0.000500883
5.2482,580,2431.6501,4.195,0.00048662
5.2484,593.5,2488.8423,4.195,0.000497946
5.2486,584.5,2451.1008,4.195,0.000490396
5.2488,573.5,2404.3989,4.195,0.000481166
5.249,569.5,2388.4829,4.195,0.000477811
5.2492,566,2373.804,4.195,0.000474874
5.2494,532,2230.4102,4.195,0.000446348
5.2496,520.5,2182.1963,4.195,0.000436699
5.2498,501.5,2103.0403,4.195,0.000420759
5.25,490,2054.8149,4.195,0.00041111
5.2502,496.5,2082.0728,4.195,0.000416563
5.2504,482.5,2022.8813,4.195,0.000404818
5.2506,522,2189.0071,4.195,0.000437958
5.2508,513.5,2152.3354,4.195,0.000430827
5.251,564.5,2367.2307,4.195,0.000473615
5.2512,547,2293.8445,4.195,0.000458933
5.2514,505,2117.2126,4.195,0.000423695
5.2516,530,2222.0251,4.195,0.00044467
5.2518,588,2465.1902,4.195,0.000493332
5.252,614.5,2577.2129,4.195,0.000515566
5.2522,525,2202.375,4.195,0.000440475
5.2524,455,1908.0425,4.195,0.000381745
5.2526,419,1757.7051,4.195,0.000351541
5.2528,341.5,1431.7388,4.195,0.000286519
5.253,366.5,1536.9177,4.195,0.000307493
5.2532,383.5,1608.3989,4.195,0.000321757
5.2534,380,1593.15,4.195,0.00031882
5.2536,392,1643.8521,4.195,0.000328888
5.2538,414.5,1737.7913,4.195,0.000347765
5.254,471.5,1977.2352,4.195,0.000395589
5.2542,500.5,2098.8469,4.195,0.00041992
5.2544,496,2079.9761,4.195,0.000416144
5.2546,490.5,2056.9119,4.195,0.00041153
5.2548,480,2012.4,4.195,0.00040272
5.255,534.5,2241.6929,4.195,0.000448446
5.2552,539.5,2262.6628,4.195,0.00045264
5.2554,491.5,2061.3508,4.195,0.000412369
5.2556,422.5,1771.7538,4.195,0.000354477
5.2558,417.5,1749.9513,4.195,0.000350283
5.256,500,2096.75,4.195,0.0004195
5.2562,483.5,2027.0739,4.195,0.000405657
5.2564,479,2008.6865,4.195,0.000401881
5.2566,480,2013.1199,4.195,0.00040272
5.2568,477,2000.2996,4.195,0.000400203
5.257,480.5,2014.9768,4.195,0.00040314
5.2572,473.5,1985.6223,4.195,0.000397266
5.2574,415.5,1742.3993,4.195,0.000348605
5.2576,392,1643.8521,4.195,0.000328888
5.2578,407.5,1708.8513,4.195,0.000341893
5.258,395,1656.4325,4.195,0.000331405
5.2582,403.5,1691.6738,4.195,0.000338536
5.2584,459.5,1927.1429,4.195,0.000385521
5.2586,442.5,1855.6238,4.195,0.000371257
5.2588,445,1866.1075,4.195,0.000373355
5.259,460.5,1930.6464,4.195,0.000386359
5.2592,461.5,1934.3773,4.195,0.000387199
5.2594,561,2352.5535,4.195,0.000470679
5.2596,503.5,2110.9238,4.195,0.000422437
5.2598,530.5,2224.6519,4.195,0.000445089
5.26,491.5,2061.8425,4.195,0.000412369
5.2602,426.5,1788.1013,4.195,0.000357833
5.2604,404,1694.1741,4.195,0.000338956
5.2606,379,1589.3365,4.195,0.000317981
5.2608,401,1681.5935,4.195,0.000336439
5.261,394,1651.8451,4.195,0.000330566
5.2612,418,1752.8831,4.195,0.000350702
5.2614,438.5,1838.4113,4.195,0.000367901
5.2616,439,1840.9465,4.195,0.000368321
5.2618,455.5,1909.6838,4.195,0.000382164
5.262,442,1853.7479,4.195,0.000370838
5.2622,399,1673.4059,4.195,0.000334761
5.2624,392,1643.8521,4.195,0.000328888
5.2626,398,1669.0131,4.195,0.000333922
5.2628,407.5,1709.0549,4.195,0.000341892
5.263,385,1615.0751,4.195,0.000323015
5.2632,377,1580.9495,4.195,0.000316303
5.2634,378.5,1587.2397,4.195,0.000317562
5.2636,369.5,1549.4983,4.195,0.00031001
5.2638,381,1597.7235,4.195,0.000319659
5.264,357,1496.7225,4.195,0.000299523
5.2642,376,1576.944,4.195,0.000315464
5.2644,358,1501.2731,4.195,0.000300362
5.2646,361,1514.0339,4.195,0.000302879
5.2648,296,1240.98,4.195,0.000248344
5.265,308,1291.29,4.195,0.000258412
5.2652,343.5,1440.1238,4.195,0.000288196
5.2654,366,1535.3701,4.195,0.000307074
5.2656,311,1304.1785,4.195,0.000260929
5.2658,297,1245.1725,4.195,0.000249183
5.266,367,1538.6476,4.195,0.000307913
5.2662,450,1887.2999,4.195,0.00037755
5.2664,446,1870.301,4.195,0.000374194
5.2666,477,2000.2996,4.195,0.000400203
5.2668,401,1681.7939,4.195,0.000336439
5.267,306,1283.3639,4.195,0.000256734
5.2672,282.5,1184.8049,4.195,0.000237018
5.2674,290.5,1217.9213,4.195,0.000243729
5.2676,303,1270.782,4.195,0.000254217
5.2678,329,1379.3325,4.195,0.000276031
5.268,384,1609.92,4.195,0.000322176
5.2682,427,1790.6245,4.195,0.000358253
5.2684,431.5,1809.4952,4.195,0.000362029
5.2686,437.5,1834.6562,4.195,0.000367062
5.2688,390.5,1637.5618,4.195,0.00032763
5.269,394.5,1653.9413,4.195,0.000330985
5.2692,476.5,1998.2028,4.195,0.000399784
5.2694,480.5,2014.4963,4.195,0.000403139
5.2696,513.5,2153.3623,4.195,0.000430827
5.2698,469.5,1968.3788,4.195,0.00039391
5.27,503.5,2110.9238,4.195,0.000422437
5.2702,508.5,2132.3945,4.195,0.000426632
5.2704,454,1903.395,4.195,0.000380906
5.2706,460,1928.55,4.195,0.00038594
5.2708,479.5,2010.7833,4.195,0.0004023
5.271,464,1945.7841,4.195,0.000389296
5.2712,494.5,2073.6858,4.195,0.000414885
5.2714,511.5,2143.9524,4.195,0.000429149
5.2716,548.5,2300.4089,4.195,0.000460191
5.2718,489,2050.6216,4.195,0.000410271
5.272,479,2008.6865,4.195,0.000401881
5.2722,502,2105.137,4.195,0.000421178
5.2724,540,2264.7598,4.195,0.00045306
5.2726,538.5,2258.1997,4.195,0.000451802
5.2728,536.5,2249.8127,4.195,0.000450123
5.273,520,2180.1001,4.195,0.00043628
5.2732,542.5,2274.9739,4.195,0.000455157
5.2734,547,2292.7505,4.195,0.000458933
5.2736,548,2298.0381,4.195,0.000459772
5.2738,532,2230.9421,4.195,0.000446348
5.274,508.5,2131.8862,4.195,0.000426632
5.2742,509.5,2136.5884,4.195,0.00042747
5.2744,509.5,2136.5884,4.195,0.000427471
5.2746,509.5,2136.5884,4.195,0.00042747
5.2748,532.5,2233.0388,4.195,0.000446768
5.275,559,2343.6077,4.195,0.000469001
5.2752,558.5,2342.0698,4.195,0.000468582
5.2754,548.5,2300.1348,4.195,0.000460191
5.2756,533,2235.1355,4.195,0.000447187
5.2758,558.5,2342.0698,4.195,0.000468581
5.276,558.5,2342.0698,4.195,0.000468582
5.2762,550,2306.425,4.195,0.00046145
5.2764,537.5,2254.0063,4.195,0.000450963
5.2766,561,2351.9927,4.195,0.000470679
5.2768,567.5,2379.8113,4.195,0.000476133
5.277,558,2339.9731,4.195,0.000468162
5.2772,537.5,2253.4688,4.195,0.000450963
5.2774,555,2326.8376,4.195,0.000465645
5.2776,559.5,2345.7039,4.195,0.000469421
5.2778,561,2352.5535,4.195,0.000470679
5.278,541.5,2270.2388,4.195,0.000454319
5.2782,556,2331.03,4.195,0.000466484
5.2784,563,2360.9404,4.195,0.000472357
5.2786,563,2360.9404,4.195,0.000472357
5.2788,544,2281.2639,4.195,0.000456416
5.279,552.5,2316.9087,4.195,0.000463548
5.2792,562.5,2358.2812,4.195,0.000471937
5.2794,580.5,2434.3267,4.195,0.00048704
5.2796,558.5,2342.0698,4.195,0.000468581
5.2798,537,2251.3726,4.195,0.000450543
5.28,535,2242.9875,4.195,0.000448865
5.2802,533.5,2236.6987,4.195,0.000447607
5.2804,520.5,2182.7168,4.195,0.000436699
5.2806,516.5,2165.4263,4.195,0.000433344
5.2808,533,2235.1355,4.195,0.000447187
5.281,533.5,2237.2322,4.195,0.000447607
5.2812,524,2197.394,4.195,0.000439636
5.2814,514,2155.459,4.195,0.000431246
5.2816,533,2235.1355,4.195,0.000447187
5.2818,533.5,2237.2322,4.195,0.000447607
5.282,526.5,2207.8777,4.195,0.000441733
5.2822,512.5,2148.6562,4.195,0.000429988
5.2824,535,2242.9875,4.195,0.000448865
5.2826,532.5,2233.0388,4.195,0.000446767
5.2828,528.5,2216.2649,4.195,0.000443412
5.283,510.5,2140.2712,4.195,0.000428309
5.2832,530.5,2224.6519,4.195,0.00044509
5.2834,533,2235.1355,4.195,0.000447187
5.2836,539.5,2262.3933,4.195,0.000452641
5.2838,501.5,2102.5388,4.195,0.000420758
5.284,530,2222.5549,4.195,0.00044467
5.2842,532.5,2233.0388,4.195,0.000446767
5.2844,532,2230.9421,4.195,0.000446348
5.2846,512.5,2149.1687,4.195,0.000429987
5.2848,526.5,2207.8777,4.195,0.000441734
5.285,533.5,2236.6987,4.195,0.000447606
5.2852,533,2235.1355,4.195,0.000447187
5.2854,513.5,2152.8489,4.195,0.000430826
5.2856,524,2197.394,4.195,0.000439636
5.2858,532.5,2233.0388,4.195,0.000446767
5.286,533,2234.6025,4.195,0.000447187
5.2862,517,2168.0396,4.195,0.000433763
5.2864,520.5,2182.7168,4.195,0.000436699
5.2866,532.5,2233.0388,4.195,0.000446768
5.2868,533,2234.6025,4.195,0.000447187
5.287,520,2180.6201,4.195,0.00043628
5.2872,517,2167.5225,4.195,0.000433763
5.2874,532.5,2233.0388,4.195,0.000446768
5.2876,533,2235.1355,4.195,0.000447187
5.2878,522.5,2191.1038,4.195,0.000438378
5.288,514.5,2157.0413,4.195,0.000431665
5.2882,533,2234.6025,4.195,0.000447187
5.2884,533.5,2237.2322,4.195,0.000447606
5.2886,525.5,2203.6843,4.195,0.000440895
5.2888,513,2150.7524,4.195,0.000430407
5.289,532,2230.9421,4.195,0.000446348
5.2892,534,2239.3291,4.195,0.000448026
5.2894,546,2289.105,4.195,0.000458094
5.2896,553.5,2321.1023,4.195,0.000464386
5.2898,613,2570.6155,4.195,0.000514307
5.29,701.5,2941.0388,4.195,0.000588558
5.2902,720,3018.6001,4.195,0.00060408
5.2904,709.5,2974.5789,4.195,0.000595271
5.2906,807.5,3386.2512,4.195,0.000677492
5.2908,781,3275.1235,4.195,0.000655259
5.291,742.5,3113.6738,4.195,0.000622957
5.2912,774,3244.2212,4.195,0.000649386
5.2914,843,3534.2776,4.195,0.000707277
5.2916,855,3584.5876,4.195,0.000717345
5.2918,958.5,4019.4697,4.195,0.000804181
5.292,943.5,3956.5674,4.195,0.000791597
5.2922,943,3953.5276,4.195,0.000791177
5.2924,967.5,4056.2439,4.195,0.000811733
5.2926,966,4049.9551,4.195,0.000810474
5.2928,943,3953.5276,4.195,0.000791177
5.293,944.5,3958.8718,4.195,0.000792435
5.2932,971.5,4073.0139,4.195,0.000815089
5.2934,967,4054.1477,4.195,0.000811313
5.2936,952,3992.2122,4.195,0.000798728
5.2938,950.5,3984.9714,4.195,0.000797469
5.294,971,4070.9177,4.195,0.000814669
5.2942,972.5,4078.1787,4.195,0.000815928
5.2944,942.5,3951.4314,4.195,0.000790757
5.2946,900,3774.1501,4.195,0.0007551
5.2948,908.5,3808.8865,4.195,0.000762231
5.295,921.5,3863.3889,4.195,0.000773139
5.2952,942,3950.2771,4.195,0.000790338
5.2954,937.5,3931.4062,4.195,0.000786563
5.2956,967,4055.1145,4.195,0.000811313
5.2958,978,4101.2432,4.195,0.000820542
5.296,977.5,4099.1465,4.195,0.000820122
5.2962,953,3996.4055,4.195,0.000799567
5.2964,945.5,3964.9543,4.195,0.000793274
5.2966,938.5,3934.6614,4.195,0.000787402
5.2968,936.5,3926.2764,4.195,0.000785723
5.297,925.5,3880.1589,4.195,0.000776495
5.2972,929.5,3895.9995,4.195,0.00077985
5.2974,918,3848.7151,4.195,0.000770202
5.2976,913,3828.6655,4.195,0.000766007
5.2978,896.5,3758.5764,4.195,0.000752164
5.298,901,3777.4426,4.195,0.000755939
5.2982,914,3831.9451,4.195,0.000766846
5.2984,917,3844.5227,4.195,0.000769363
5.2986,899,3769.0576,4.195,0.000754261
5.2988,899,3769.0576,4.195,0.000754261
5.299,911.5,3821.4639,4.195,0.000764748
5.2992,912,3824.4719,4.195,0.000765168
5.2994,901,3778.3435,4.195,0.000755939
5.2996,875.5,3670.5339,4.195,0.000734545
5.2998,901,3777.4426,4.195,0.000755939
5.3,913.5,3830.7622,4.195,0.000766427
5.3002,903.5,3788.8274,4.195,0.000758036
5.3004,891.5,3737.6138,4.195,0.000747969
5.3006,909.5,3813.0789,4.195,0.00076307
5.3008,915,3836.1377,4.195,0.000767685
5.301,911.5,3821.4639,4.195,0.000764748
5.3012,894.5,3750.1914,4.195,0.000750486
5.3014,915.5,3838.2339,4.195,0.000768104
5.3016,927,3886.4475,4.195,0.000777753
5.3018,893.5,3746.8923,4.195,0.000749646
5.302,887,3718.7476,4.195,0.000744193
5.3022,907.5,3804.6938,4.195,0.000761392
5.3024,914.5,3834.0413,4.195,0.000767266
5.3026,915,3836.1377,4.195,0.000767685
5.3028,895,3752.2876,4.195,0.000750905
5.303,912.5,3826.5688,4.195,0.000765588
5.3032,917.5,3847.5364,4.195,0.000769782
5.3034,914.5,3834.0413,4.195,0.000767266
5.3036,899.5,3771.1538,4.195,0.00075468
5.3038,908,3806.79,4.195,0.000761812
5.304,915.5,3838.2339,4.195,0.000768104
5.3042,916,3841.2461,4.195,0.000768524
5.3044,900,3774.1501,4.195,0.0007551
5.3046,904,3790.02,4.195,0.000758456
5.3048,915,3836.1377,4.195,0.000767685
5.305,920.5,3859.1963,4.195,0.0007723
5.3052,902,3782.5371,4.195,0.000756778
5.3054,900.5,3775.3464,4.195,0.00075552
5.3056,916,3840.3301,4.195,0.000768524
5.3058,914,3832.8591,4.195,0.000766846
5.306,900.5,3775.3464,4.195,0.000755519
5.3062,893,3743.9026,4.195,0.000749227
5.3064,910,3815.175,4.195,0.00076349
5.3066,915.5,3839.1492,4.195,0.000768104
5.3068,905,3794.2126,4.195,0.000759295
5.307,890.5,3734.3118,4.195,0.000747129
5.3072,887.5,3720.8438,4.195,0.000744613
5.3074,888,3723.8281,4.195,0.000745032
5.3076,893,3744.7957,4.195,0.000749227
5.3078,899.5,3772.0532,4.195,0.00075468
5.308,937,3929.3096,4.195,0.000786143
5.3082,943.5,3956.5674,4.195,0.000791596
5.3084,940,3940.9502,4.195,0.00078866
5.3086,917.5,3846.6189,4.195,0.000769782
5.3088,932,3908.342,4.195,0.000781948
5.309,909.5,3814.4429,4.195,0.00076307
5.3092,843,3534.2776,4.195,0.000707277
5.3094,872,3656.7319,4.195,0.000731608
5.3096,796,3338.0261,4.195,0.000667844
5.3098,665,2787.3477,4.195,0.000557935
5.31,691.5,2899.8052,4.195,0.000580169
5.3102,689.5,2890.7288,4.195,0.00057849
5.3104,663,2781.948,4.195,0.000556257
5.3106,513,2151.2656,4.195,0.000430407
5.3108,487.5,2045.0626,4.195,0.000409012
5.311,345.5,1448.8542,4.195,0.000289875
5.3112,377.5,1582.6688,4.195,0.000316722
5.3114,454,1903.849,4.195,0.000380906
5.3116,482,2021.267,4.195,0.000404398
5.3118,434,1819.979,4.195,0.000364126
5.312,466.5,1956.2678,4.195,0.000391393
5.3122,526,2206.5701,4.195,0.000441314
5.3124,456,1911.78,4.195,0.000382584
5.3126,505.5,2119.3088,4.195,0.000424115
5.3128,492.5,2065.5449,4.195,0.000413207
5.313,457.5,1918.0688,4.195,0.000383843
5.3132,477,2000.2996,4.195,0.000400203
5.3134,472.5,1980.9563,4.195,0.000396428
5.3136,550.5,2308.5217,4.195,0.000461869
5.3138,580.5,2434.3267,4.195,0.00048704
5.314,559,2344.1665,4.195,0.000469001
5.3142,543.5,2280.5261,4.195,0.000455997
5.3144,413,1731.5026,4.195,0.000346507
5.3146,412,1727.9279,4.195,0.000345668
5.3148,400.5,1679.4968,4.195,0.00033602
5.315,428.5,1796.9148,4.195,0.000359511
5.3152,418.5,1754.5613,4.195,0.000351122
5.3154,442.5,1854.7389,4.195,0.000371257
5.3156,516,2163.3301,4.195,0.000432924
5.3158,575.5,2412.7839,4.195,0.000482844
5.316,582,2440.6169,4.195,0.000488298
5.3162,578.5,2425.9397,4.195,0.000485361
5.3164,626.5,2626.6013,4.195,0.000525634
5.3166,630.5,2644.0017,4.195,0.000528989
5.3168,492,2063.2019,4.195,0.000412788
5.317,493.5,2070.2327,4.195,0.000414046
5.3172,394.5,1654.9276,4.195,0.000330986
5.3174,337,1412.8726,4.195,0.000282743
5.3176,365.5,1532.3588,4.195,0.000306655
5.3178,425.5,1784.3342,4.195,0.000356994
5.318,461,1933.2035,4.195,0.000386779
5.3182,504.5,2115.1162,4.195,0.000423275
5.3184,515,2159.1375,4.195,0.000432085
5.3186,473,1982.5796,4.195,0.000396847
5.3188,495.5,2078.6226,4.195,0.000415724
5.319,385,1613.7275,4.195,0.000323015
5.3192,449.5,1884.9783,4.195,0.00037713
5.3194,517.5,2169.6189,4.195,0.000434183
5.3196,569.5,2388.1982,4.195,0.00047781
5.3198,474.5,1989.3413,4.195,0.000398106
5.32,496.5,2082.0728,4.195,0.000416563
5.3202,441,1848.8926,4.195,0.000369999
5.3204,428.5,1796.4863,4.195,0.000359511
5.3206,482,2020.3031,4.195,0.000404398
5.3208,605,2537.0676,4.195,0.000507595
5.321,566.5,2375.0513,4.195,0.000475294
5.3212,500,2097,4.195,0.0004195
5.3214,474,1986.2969,4.195,0.000397686
5.3216,460,1928.55,4.195,0.00038594
5.3218,441.5,1850.9888,4.195,0.000370419
5.322,502.5,2106.2288,4.195,0.000421597
5.3222,577.5,2421.1687,4.195,0.000484523
5.3224,577,2419.0725,4.195,0.000484103
5.3226,591,2478.3586,4.195,0.000495849
5.3228,563,2360.9404,4.195,0.000472357
5.323,479.5,2009.8243,4.195,0.0004023
5.3232,575.5,2413.3594,4.195,0.000482845
5.3234,514.5,2157.0413,4.195,0.000431665
5.3236,435.5,1826.2693,4.195,0.000365385
5.3238,439,1841.1659,4.195,0.000368321
5.324,413,1732.1219,4.195,0.000346507
5.3242,363.5,1524.3373,4.195,0.000304976
5.3244,389.5,1632.9788,4.195,0.000326791
5.3246,407.5,1709.0549,4.195,0.000341892
5.3248,399.5,1675.3032,4.195,0.000335181
5.325,422.5,1771.3313,4.195,0.000354477
5.3252,453.5,1901.7523,4.195,0.000380487
5.3254,456,1912.236,4.195,0.000382584
5.3256,450.5,1889.1718,4.195,0.00037797
5.3258,465,1949.9775,4.195,0.000390135
5.326,446,1869.8551,4.195,0.000374194
5.3262,474,1987.719,4.195,0.000397686
5.3264,447.5,1876.1438,4.195,0.000375453
5.3266,469.5,1969.0829,4.195,0.000393911
5.3268,424,1778.0441,4.195,0.000355736
5.327,445,1866.1075,4.195,0.000373355
5.3272,474,1987.719,4.195,0.000397686
5.3274,444,1861.9141,4.195,0.000372516
5.3276,514,2155.459,4.195,0.000431246
5.3278,536,2247.1802,4.195,0.000449704
5.328,541.5,2270.7803,4.195,0.000454318
5.3282,570,2389.155,4.195,0.00047823
5.3284,629.5,2639.8083,4.195,0.00052815
5.3286,609.5,2555.3289,4.195,0.000511371
5.3288,611,2562.2285,4.195,0.000512629
5.329,634,2658.679,4.195,0.000531926
5.3292,585,2453.4897,4.195,0.000490815
5.3294,520.5,2182.7168,4.195,0.0004367
5.3296,525.5,2203.1587,4.195,0.000440894
5.3298,516,2163.8459,4.195,0.000432924
5.33,501,2100.4426,4.195,0.000420339
5.3302,544,2282.0801,4.195,0.000456416
5.3304,443.5,1859.3738,4.195,0.000372096
5.3306,447.5,1876.5913,4.195,0.000375453
5.3308,407.5,1709.0549,4.195,0.000341893
5.331,389.5,1632.9788,4.195,0.00032679
5.3312,411.5,1726.2426,4.195,0.000345249
5.3314,348.5,1461.4348,4.195,0.000292391
5.3316,376.5,1578.4763,4.195,0.000315884
5.3318,423,1773.4275,4.195,0.000354897
5.332,433.5,1817.4489,4.195,0.000363707
5.3322,491,2059.0085,4.195,0.000411949
5.3324,508.5,2132.6487,4.195,0.000426632
5.3326,449.5,1884.5288,4.195,0.00037713
5.3328,443,1857.7205,4.195,0.000371677
5.333,485,2034.0898,4.195,0.000406915
5.3332,450.5,1889.1718,4.195,0.00037797
5.3334,493,2066.9026,4.195,0.000413627
5.3336,484,2030.3801,4.195,0.000406076
5.3338,457,1916.4296,4.195,0.000383423
5.334,466,1954.4039,4.195,0.000390974
5.3342,395.5,1658.5293,4.195,0.000331824
5.3344,422,1769.2351,4.195,0.000354058
5.3346,442.5,1855.6238,4.195,0.000371258
5.3348,443,1857.9419,4.195,0.000371677
5.335,414.5,1738.2058,4.195,0.000347766
5.3352,396.5,1663.3176,4.195,0.000332663
5.3354,401,1681.7939,4.195,0.000336439
5.3356,401.5,1683.2888,4.195,0.000336858
5.3358,447,1874.4945,4.195,0.000375033
5.336,388.5,1629.1748,4.195,0.000325951
5.3362,419.5,1759.1732,4.195,0.000351961
5.3364,432,1811.592,4.195,0.000362448
5.3366,427,1789.7706,4.195,0.000358253
5.3368,481.5,2018.6888,4.195,0.000403978
5.337,559.5,2347.1025,4.195,0.000469421
5.3372,509,2134.4915,4.195,0.000427051
5.3374,470,1970.4751,4.195,0.00039433
5.3376,544,2281.2639,4.195,0.000456416
5.3378,538.5,2259.0076,4.195,0.000451802
5.338,451,1891.2686,4.195,0.000378389
5.3382,424,1778.0441,4.195,0.000355736
5.3384,441,1848.4515,4.195,0.000369999
5.3386,517.5,2170.3948,4.195,0.000434183
5.3388,493,2067.6418,4.195,0.000413627
5.339,453,1899.6555,4.195,0.000380067
5.3392,424,1777.62,4.195,0.000355736
5.3394,494,2071.5891,4.195,0.000414466
5.3396,522.5,2191.365,4.195,0.000438378
5.3398,488.5,2048.0364,4.195,0.000409851
5.34,542,2272.335,4.195,0.000454738
5.3402,616,2583.196,4.195,0.000516824
5.3404,563,2360.3777,4.195,0.000472357
5.3406,514,2155.459,4.195,0.000431246
5.3408,514,2154.9451,4.195,0.000431246
5.341,620,2599.97,4.195,0.00052018
5.3412,647,2712.5476,4.195,0.000542833
5.3414,617.5,2588.8689,4.195,0.000518082
5.3416,582.5,2442.1313,4.195,0.000488718
5.3418,601,2520.2935,4.195,0.000504239
5.342,633,2654.8018,4.195,0.000531087
5.3422,589,2469.9714,4.195,0.000494171
5.3424,562,2356.7471,4.195,0.000471518
5.3426,558,2339.9731,4.195,0.000468162
5.3428,583,2444.2275,4.195,0.000489137
5.343,589.5,2472.0684,4.195,0.000494591
5.3432,569.5,2387.6289,4.195,0.00047781
5.3434,548,2297.49,4.195,0.000459772
5.3436,566.5,2375.6177,4.195,0.000475293
5.3438,568.5,2383.4363,4.195,0.000476972
